Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2019,,,Mutriku,Por 10.000,Mutriku,0.0
2021,,,Mutriku,Por 10.000,Mutriku,0.0
2023,,,Mutriku,Por 10.000,Mutriku,3.8
2023,,,Muxika,Por 10.000,Muxika,14.1
2019,,,Muxika,Por 10.000,Muxika,0.0
2022,,,Muxika,Por 10.000,Muxika,0.0
2021,,,Muxika,Por 10.000,Muxika,14.3
2020,,,Muxika,Por 10.000,Muxika,0.0
2021,,,Nabarniz,Por 10.000,Nabarniz,0.0
2019,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,,,Nabarniz,Por 10.000,Nabarniz,0.0
2023,,,Nabarniz,Por 10.000,Nabarniz,0.0
2022,,,Nabarniz,Por 10.000,Nabarniz,0.0
2023,,,Navaridas,Por 10.000,Navaridas,0.0
2019,,,Navaridas,Por 10.000,Navaridas,0.0
2020,,,Navaridas,Por 10.000,Navaridas,0.0
2021,,,Navaridas,Por 10.000,Navaridas,0.0
2022,,,Navaridas,Por 10.000,Navaridas,0.0
2021,,,Oiartzun,Por 10.000,Oiartzun,7.6
2022,,,Oiartzun,Por 10.000,Oiartzun,5.7
2023,,,Oiartzun,Por 10.000,Oiartzun,0.0
2020,,,Oiartzun,Por 10.000,Oiartzun,3.8
2019,,,Oiartzun,Por 10.000,Oiartzun,3.8
2019,,,Okondo,Por 10.000,Okondo,0.0
2023,,,Okondo,Por 10.000,Okondo,0.0
2020,,,Okondo,Por 10.000,Okondo,0.0
2021,,,Okondo,Por 10.000,Okondo,0.0
2022,,,Okondo,Por 10.000,Okondo,0.0
2023,,,Olaberria,Por 10.000,Olaberria,0.0
2021,,,Olaberria,Por 10.000,Olaberria,0.0
2020,,,Olaberria,Por 10.000,Olaberria,0.0
2019,,,Olaberria,Por 10.000,Olaberria,0.0
2022,,,Olaberria,Por 10.000,Olaberria,0.0
2022,,,Ondarroa,Por 10.000,Ondarroa,2.4
2019,,,Ondarroa,Por 10.000,Ondarroa,2.4
2021,,,Ondarroa,Por 10.000,Ondarroa,0.0
2020,,,Ondarroa,Por 10.000,Ondarroa,2.4
2023,,,Ondarroa,Por 10.000,Ondarroa,12.1
2019,,,Oñati,Por 10.000,Oñati,0.0
2023,,,Oñati,Por 10.000,Oñati,3.4
2021,,,Oñati,Por 10.000,Oñati,5.2
2020,,,Oñati,Por 10.000,Oñati,1.7
2022,,,Oñati,Por 10.000,Oñati,0.0
2020,,,Ordizia,Por 10.000,Ordizia,2.0
2022,,,Ordizia,Por 10.000,Ordizia,3.9
2019,,,Ordizia,Por 10.000,Ordizia,2.0
2021,,,Ordizia,Por 10.000,Ordizia,11.8
2023,,,Ordizia,Por 10.000,Ordizia,3.9
2020,,,Orendain,Por 10.000,Orendain,0.0
2022,,,Orendain,Por 10.000,Orendain,0.0
2019,,,Orendain,Por 10.000,Orendain,0.0
2021,,,Orendain,Por 10.000,Orendain,0.0
2023,,,Orendain,Por 10.000,Orendain,0.0
2023,,,Orexa,Por 10.000,Orexa,0.0
2021,,,Orexa,Por 10.000,Orexa,0.0
2019,,,Orexa,Por 10.000,Orexa,0.0
2020,,,Orexa,Por 10.000,Orexa,0.0
2022,,,Orexa,Por 10.000,Orexa,0.0
2020,,,Orio,Por 10.000,Orio,3.3
2022,,,Orio,Por 10.000,Orio,9.9
2019,,,Orio,Por 10.000,Orio,3.3
2021,,,Orio,Por 10.000,Orio,0.0
2023,,,Orio,Por 10.000,Orio,3.3
2020,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2022,,,Ormaiztegi,Por 10.000,Ormaiztegi,16.2
2023,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2021,,,Ormaiztegi,Por 10.000,Ormaiztegi,15.9
2019,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2021,,,Orozko,Por 10.000,Orozko,0.0
2019,,,Orozko,Por 10.000,Orozko,0.0
2022,,,Orozko,Por 10.000,Orozko,7.2
2020,,,Orozko,Por 10.000,Orozko,0.0
2023,,,Orozko,Por 10.000,Orozko,0.0
2020,,,Ortuella,Por 10.000,Ortuella,0.0
2022,,,Ortuella,Por 10.000,Ortuella,4.6
2019,,,Ortuella,Por 10.000,Ortuella,0.0
2023,,,Ortuella,Por 10.000,Ortuella,2.3
2021,,,Ortuella,Por 10.000,Ortuella,4.6
2021,,,Otxandio,Por 10.000,Otxandio,0.0
2022,,,Otxandio,Por 10.000,Otxandio,0.0
2020,,,Otxandio,Por 10.000,Otxandio,0.0
2019,,,Otxandio,Por 10.000,Otxandio,0.0
2023,,,Otxandio,Por 10.000,Otxandio,0.0
2023,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2020,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2019,,,Oyón-Oion,Por 10.000,Oyón-Oion,5.8
2021,,,Oyón-Oion,Por 10.000,Oyón-Oion,0.0
2021,,,Pasaia,Por 10.000,Pasaia,1.2
2023,,,Pasaia,Por 10.000,Pasaia,4.6
2020,,,Pasaia,Por 10.000,Pasaia,0.0
2022,,,Pasaia,Por 10.000,Pasaia,2.3
2019,,,Pasaia,Por 10.000,Pasaia,1.2
2023,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2022,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2019,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2020,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2021,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2021,,,Plentzia,Por 10.000,Plentzia,4.3
2022,,,Plentzia,Por 10.000,Plentzia,8.7
2020,,,Plentzia,Por 10.000,Plentzia,0.0
2019,,,Plentzia,Por 10.000,Plentzia,0.0
2023,,,Plentzia,Por 10.000,Plentzia,4.4
2023,,,Portugalete,Por 10.000,Portugalete,1.3
2020,,,Portugalete,Por 10.000,Portugalete,2.9
2022,,,Portugalete,Por 10.000,Portugalete,3.4
2021,,,Portugalete,Por 10.000,Portugalete,3.0
2019,,,Portugalete,Por 10.000,Portugalete,0.0
2023,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2020,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2019,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2021,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2022,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2020,,,Samaniego,Por 10.000,Samaniego,0.0
2023,,,Samaniego,Por 10.000,Samaniego,0.0
2019,,,Samaniego,Por 10.000,Samaniego,0.0
2021,,,Samaniego,Por 10.000,Samaniego,0.0
2022,,,Samaniego,Por 10.000,Samaniego,0.0
2021,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,60.6
2023,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2020,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2022,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2019,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,0.0
2019,,,Santurtzi,Por 10.000,Santurtzi,2.5
2023,,,Santurtzi,Por 10.000,Santurtzi,5.0
2022,,,Santurtzi,Por 10.000,Santurtzi,2.1
2021,,,Santurtzi,Por 10.000,Santurtzi,4.2
2020,,,Santurtzi,Por 10.000,Santurtzi,3.8
2022,,,Segura,Por 10.000,Segura,0.0
2021,,,Segura,Por 10.000,Segura,0.0
2023,,,Segura,Por 10.000,Segura,0.0
2020,,,Segura,Por 10.000,Segura,0.0
2019,,,Segura,Por 10.000,Segura,0.0
2022,,,Sestao,Por 10.000,Sestao,6.3
2020,,,Sestao,Por 10.000,Sestao,0.7
2019,,,Sestao,Por 10.000,Sestao,2.8
2023,,,Sestao,Por 10.000,Sestao,2.1
2021,,,Sestao,Por 10.000,Sestao,9.3
2021,,,Sondika,Por 10.000,Sondika,4.3
2020,,,Sondika,Por 10.000,Sondika,12.7
2023,,,Sondika,Por 10.000,Sondika,12.7
2022,,,Sondika,Por 10.000,Sondika,0.0
2019,,,Sondika,Por 10.000,Sondika,0.0
2021,,,Sopela,Por 10.000,Sopela,4.4
2020,,,Sopela,Por 10.000,Sopela,4.5
2019,,,Sopela,Por 10.000,Sopela,6.1
2023,,,Sopela,Por 10.000,Sopela,2.9
2022,,,Sopela,Por 10.000,Sopela,17.4
2019,,,Sopuerta,Por 10.000,Sopuerta,0.0
2020,,,Sopuerta,Por 10.000,Sopuerta,0.0
2023,,,Sopuerta,Por 10.000,Sopuerta,0.0
2021,,,Sopuerta,Por 10.000,Sopuerta,0.0
2022,,,Sopuerta,Por 10.000,Sopuerta,7.3
2022,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,0.0
2020,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.2
2019,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,0.0
2021,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.3
2023,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,5.5
2021,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2020,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2019,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2023,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2022,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2022,,,Tolosa,Por 10.000,Tolosa,7.8
2021,,,Tolosa,Por 10.000,Tolosa,3.0
2023,,,Tolosa,Por 10.000,Tolosa,4.9
2019,,,Tolosa,Por 10.000,Tolosa,3.0
2020,,,Tolosa,Por 10.000,Tolosa,9.9
2022,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2019,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2023,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2020,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2021,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2022,,,Ubide,Por 10.000,Ubide,0.0
2021,,,Ubide,Por 10.000,Ubide,0.0
2019,,,Ubide,Por 10.000,Ubide,0.0
2020,,,Ubide,Por 10.000,Ubide,0.0
2023,,,Ubide,Por 10.000,Ubide,0.0
2022,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,19.7
2021,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,0.0
2020,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,4.9
2019,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,0.0
2023,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,14.7
2021,,,Urduliz,Por 10.000,Urduliz,0.0
2020,,,Urduliz,Por 10.000,Urduliz,0.0
2019,,,Urduliz,Por 10.000,Urduliz,0.0
2023,,,Urduliz,Por 10.000,Urduliz,0.0
2022,,,Urduliz,Por 10.000,Urduliz,0.0
2023,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,25.2
2020,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,5.0
2019,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,0.0
2021,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,0.0
2022,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,5.0
2021,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2023,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2022,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2019,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2020,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2019,,,Urnieta,Por 10.000,Urnieta,6.4
2021,,,Urnieta,Por 10.000,Urnieta,0.0
2022,,,Urnieta,Por 10.000,Urnieta,0.0
2020,,,Urnieta,Por 10.000,Urnieta,0.0
2023,,,Urnieta,Por 10.000,Urnieta,3.2
2023,,,Urretxu,Por 10.000,Urretxu,0.0
2019,,,Urretxu,Por 10.000,Urretxu,0.0
2020,,,Urretxu,Por 10.000,Urretxu,0.0
2022,,,Urretxu,Por 10.000,Urretxu,0.0
2021,,,Urretxu,Por 10.000,Urretxu,3.0
2022,,,Usurbil,Por 10.000,Usurbil,0.0
2019,,,Usurbil,Por 10.000,Usurbil,3.2
2021,,,Usurbil,Por 10.000,Usurbil,0.0
2020,,,Usurbil,Por 10.000,Usurbil,3.2
2023,,,Usurbil,Por 10.000,Usurbil,9.4
2019,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2021,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2020,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2022,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2023,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,0.0
2022,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,4.9
2021,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,4.9
2020,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,6.5
2019,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,3.2
2023,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,4.9
2021,,,Villabona,Por 10.000,Villabona,3.4
2020,,,Villabona,Por 10.000,Villabona,0.0
2022,,,Villabona,Por 10.000,Villabona,0.0
2023,,,Villabona,Por 10.000,Villabona,0.0
2019,,,Villabona,Por 10.000,Villabona,0.0
2022,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2021,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2019,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2023,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2020,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2019,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.3
2021,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.2
2020,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,3.8
2022,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,5.0
2023,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,5.8
2022,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2020,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2023,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2019,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2021,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2019,,,Zaldibar,Por 10.000,Zaldibar,0.0
2023,,,Zaldibar,Por 10.000,Zaldibar,6.7
2022,,,Zaldibar,Por 10.000,Zaldibar,6.7
2021,,,Zaldibar,Por 10.000,Zaldibar,0.0
2020,,,Zaldibar,Por 10.000,Zaldibar,13.2
2022,,,Zaldibia,Por 10.000,Zaldibia,0.0
2019,,,Zaldibia,Por 10.000,Zaldibia,0.0
2021,,,Zaldibia,Por 10.000,Zaldibia,0.0
2023,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,,,Zalduondo,Por 10.000,Zalduondo,0.0
2021,,,Zalduondo,Por 10.000,Zalduondo,0.0
2023,,,Zalduondo,Por 10.000,Zalduondo,0.0
2022,,,Zalduondo,Por 10.000,Zalduondo,0.0
2019,,,Zalduondo,Por 10.000,Zalduondo,0.0
2022,,,Zalla,Por 10.000,Zalla,2.4
2021,,,Zalla,Por 10.000,Zalla,4.7
2020,,,Zalla,Por 10.000,Zalla,2.3
2019,,,Zalla,Por 10.000,Zalla,9.3
2023,,,Zalla,Por 10.000,Zalla,7.1
2019,,,Zambrana,Por 10.000,Zambrana,0.0
2020,,,Zambrana,Por 10.000,Zambrana,0.0
2022,,,Zambrana,Por 10.000,Zambrana,0.0
2021,,,Zambrana,Por 10.000,Zambrana,0.0
2023,,,Zambrana,Por 10.000,Zambrana,0.0
2019,,,Zamudio,Por 10.000,Zamudio,18.1
2023,,,Zamudio,Por 10.000,Zamudio,12.4
2021,,,Zamudio,Por 10.000,Zamudio,18.6
2022,,,Zamudio,Por 10.000,Zamudio,18.6
2020,,,Zamudio,Por 10.000,Zamudio,18.3
2020,,,Zaratamo,Por 10.000,Zaratamo,0.0
2021,,,Zaratamo,Por 10.000,Zaratamo,0.0
2019,,,Zaratamo,Por 10.000,Zaratamo,0.0
2023,,,Zaratamo,Por 10.000,Zaratamo,0.0
2022,,,Zaratamo,Por 10.000,Zaratamo,0.0
2021,,,Zarautz,Por 10.000,Zarautz,5.0
2019,,,Zarautz,Por 10.000,Zarautz,4.2
2023,,,Zarautz,Por 10.000,Zarautz,4.2
2020,,,Zarautz,Por 10.000,Zarautz,2.5
2022,,,Zarautz,Por 10.000,Zarautz,3.4
2023,,,Zeanuri,Por 10.000,Zeanuri,0.0
2019,,,Zeanuri,Por 10.000,Zeanuri,16.6
2021,,,Zeanuri,Por 10.000,Zeanuri,16.0
2020,,,Zeanuri,Por 10.000,Zeanuri,0.0
2022,,,Zeanuri,Por 10.000,Zeanuri,0.0
2020,,,Zeberio,Por 10.000,Zeberio,0.0
2022,,,Zeberio,Por 10.000,Zeberio,0.0
2019,,,Zeberio,Por 10.000,Zeberio,0.0
2021,,,Zeberio,Por 10.000,Zeberio,0.0
2023,,,Zeberio,Por 10.000,Zeberio,0.0
2023,,,Zegama,Por 10.000,Zegama,27.1
2019,,,Zegama,Por 10.000,Zegama,0.0
2021,,,Zegama,Por 10.000,Zegama,0.0
2022,,,Zegama,Por 10.000,Zegama,0.0
2020,,,Zegama,Por 10.000,Zegama,0.0
2021,,,Zerain,Por 10.000,Zerain,0.0
2022,,,Zerain,Por 10.000,Zerain,0.0
2020,,,Zerain,Por 10.000,Zerain,0.0
2019,,,Zerain,Por 10.000,Zerain,0.0
2023,,,Zerain,Por 10.000,Zerain,0.0
2021,,,Zestoa,Por 10.000,Zestoa,0.0
2020,,,Zestoa,Por 10.000,Zestoa,5.5
2019,,,Zestoa,Por 10.000,Zestoa,0.0
2023,,,Zestoa,Por 10.000,Zestoa,0.0
2022,,,Zestoa,Por 10.000,Zestoa,0.0
2019,,,Zierbena,Por 10.000,Zierbena,0.0
2023,,,Zierbena,Por 10.000,Zierbena,0.0
2022,,,Zierbena,Por 10.000,Zierbena,0.0
2021,,,Zierbena,Por 10.000,Zierbena,0.0
2020,,,Zierbena,Por 10.000,Zierbena,0.0
2020,,,Zigoitia,Por 10.000,Zigoitia,12.3
2021,,,Zigoitia,Por 10.000,Zigoitia,0.0
2019,,,Zigoitia,Por 10.000,Zigoitia,12.7
2022,,,Zigoitia,Por 10.000,Zigoitia,0.0
2023,,,Zigoitia,Por 10.000,Zigoitia,0.0
2021,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2023,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2022,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2020,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2022,,,Zizurkil,Por 10.000,Zizurkil,13.9
2021,,,Zizurkil,Por 10.000,Zizurkil,6.9
2019,,,Zizurkil,Por 10.000,Zizurkil,0.0
2020,,,Zizurkil,Por 10.000,Zizurkil,13.5
2023,,,Zizurkil,Por 10.000,Zizurkil,0.0
2020,,,Zuia,Por 10.000,Zuia,0.0
2022,,,Zuia,Por 10.000,Zuia,0.0
2021,,,Zuia,Por 10.000,Zuia,0.0
2023,,,Zuia,Por 10.000,Zuia,0.0
2019,,,Zuia,Por 10.000,Zuia,0.0
2019,,,Zumaia,Por 10.000,Zumaia,0.0
2021,,,Zumaia,Por 10.000,Zumaia,9.9
2023,,,Zumaia,Por 10.000,Zumaia,0.0
2020,,,Zumaia,Por 10.000,Zumaia,2.0
2022,,,Zumaia,Por 10.000,Zumaia,0.0
2020,,,Zumarraga,Por 10.000,Zumarraga,0.0
2019,,,Zumarraga,Por 10.000,Zumarraga,4.0
2021,,,Zumarraga,Por 10.000,Zumarraga,4.1
2023,,,Zumarraga,Por 10.000,Zumarraga,4.1
2022,,,Zumarraga,Por 10.000,Zumarraga,8.3
2023,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2022,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2019,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2021,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2020,,Añana (comarca),,Por 10.000,Añana (comarca),0.0
2020,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2023,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2022,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2019,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,3.6
2021,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,1.8
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.3
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2023,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,4.0
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,2.8
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,5.1
2021,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.4
2019,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.1
2023,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,5.8
2020,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,3.8
2022,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,4.8
2020,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2021,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2022,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2019,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,0.0
2023,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,7.0
2023,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,10.0
2021,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,1.7
2019,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,1.7
2020,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,2.5
2022,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,6.7
2021,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,8.1
2023,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,10.4
2020,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,3.3
2019,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,5.1
2022,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,7.6
2023,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,5.6
2021,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,4.2
2020,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,3.0
2019,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,3.9
2022,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,4.8
2023,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,5.7
2021,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,3.6
2019,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,2.5
2020,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,3.2
2022,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,3.2
2022,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,3.2
2019,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,2.2
2020,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,2.2
2021,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,6.3
2023,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,6.6
2021,,Donostialdea,,Por 10.000,Donostialdea,4.6
2022,,Donostialdea,,Por 10.000,Donostialdea,5.0
2019,,Donostialdea,,Por 10.000,Donostialdea,3.8
2020,,Donostialdea,,Por 10.000,Donostialdea,3.4
2023,,Donostialdea,,Por 10.000,Donostialdea,7.0
2023,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,4.5
2022,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,4.2
2020,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,1.6
2019,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,2.8
2021,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,2.2
2021,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,3.1
2019,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,3.7
2022,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,2.5
2020,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,4.9
2023,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,3.7
2019,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,3.0
2021,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,2.6
2020,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,1.3
