Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanciego/Lantziego,%,Lanciego/Lantziego,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lanestosa,%,Lanestosa,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lantarón,%,Lantarón,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lapuebla de Labarca,%,Lapuebla de Labarca,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larrabetzu,%,Larrabetzu,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Larraul,%,Larraul,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lasarte-Oria,%,Lasarte-Oria,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laudio/Llodio,%,Laudio/Llodio,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Laukiz,%,Laukiz,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lazkao,%,Lazkao,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leaburu,%,Leaburu,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legazpi,%,Legazpi,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legorreta,%,Legorreta,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Legutio,%,Legutio,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leintz-Gatzaga,%,Leintz-Gatzaga,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leioa,%,Leioa,100.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lekeitio,%,Lekeitio,100.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoa,%,Lemoa,0.0
2017,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2021,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2016,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2015,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2013,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2018,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2012,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2020,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2023,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Lemoiz,%,Lemoiz,0.0
2010,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
2011,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
2024,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
2014,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
2022,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
2019,Proporción de municipios que disponen de un plan municipal de emergencias,,,Leza,%,Leza,0.0
