Year,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2022,,,Errenteria,Por 10.000,Errenteria,51.7
2020,,,Errenteria,Por 10.000,Errenteria,37.5
2021,,,Errezil,Por 10.000,Errezil,0.0
2022,,,Errezil,Por 10.000,Errezil,0.0
2020,,,Errezil,Por 10.000,Errezil,35.0
2023,,,Errezil,Por 10.000,Errezil,0.0
2019,,,Errezil,Por 10.000,Errezil,0.0
2022,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2019,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,56.3
2020,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,28.2
2021,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,56.8
2023,,,Erriberagoitia/Ribera Alta,Por 10.000,Erriberagoitia/Ribera Alta,0.0
2023,,,Errigoiti,Por 10.000,Errigoiti,44.0
2022,,,Errigoiti,Por 10.000,Errigoiti,45.4
2021,,,Errigoiti,Por 10.000,Errigoiti,45.1
2019,,,Errigoiti,Por 10.000,Errigoiti,45.2
2020,,,Errigoiti,Por 10.000,Errigoiti,91.1
2022,,,Eskoriatza,Por 10.000,Eskoriatza,44.0
2023,,,Eskoriatza,Por 10.000,Eskoriatza,43.5
2019,,,Eskoriatza,Por 10.000,Eskoriatza,14.8
2021,,,Eskoriatza,Por 10.000,Eskoriatza,54.1
2020,,,Eskoriatza,Por 10.000,Eskoriatza,5.0
2019,,,Etxebarri,Por 10.000,Etxebarri,25.3
2022,,,Etxebarri,Por 10.000,Etxebarri,26.0
2023,,,Etxebarri,Por 10.000,Etxebarri,30.5
2021,,,Etxebarri,Por 10.000,Etxebarri,24.5
2020,,,Etxebarri,Por 10.000,Etxebarri,46.2
2019,,,Etxebarria,Por 10.000,Etxebarria,26.4
2023,,,Etxebarria,Por 10.000,Etxebarria,0.0
2020,,,Etxebarria,Por 10.000,Etxebarria,26.0
2022,,,Etxebarria,Por 10.000,Etxebarria,54.7
2021,,,Etxebarria,Por 10.000,Etxebarria,0.0
2021,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2019,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2022,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,34.0
2020,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2023,,,Ezkio-Itsaso,Por 10.000,Ezkio-Itsaso,0.0
2023,,,Forua,Por 10.000,Forua,0.0
2021,,,Forua,Por 10.000,Forua,0.0
2020,,,Forua,Por 10.000,Forua,21.3
2022,,,Forua,Por 10.000,Forua,86.3
2019,,,Forua,Por 10.000,Forua,0.0
2020,,,Fruiz,Por 10.000,Fruiz,0.0
2022,,,Fruiz,Por 10.000,Fruiz,70.9
2019,,,Fruiz,Por 10.000,Fruiz,0.0
2021,,,Fruiz,Por 10.000,Fruiz,0.0
2023,,,Fruiz,Por 10.000,Fruiz,70.8
2022,,,Gabiria,Por 10.000,Gabiria,0.0
2023,,,Gabiria,Por 10.000,Gabiria,44.0
2020,,,Gabiria,Por 10.000,Gabiria,0.0
2019,,,Gabiria,Por 10.000,Gabiria,0.0
2021,,,Gabiria,Por 10.000,Gabiria,0.0
2021,,,Gaintza,Por 10.000,Gaintza,0.0
2020,,,Gaintza,Por 10.000,Gaintza,0.0
2019,,,Gaintza,Por 10.000,Gaintza,0.0
2022,,,Gaintza,Por 10.000,Gaintza,0.0
2023,,,Gaintza,Por 10.000,Gaintza,0.0
2023,,,Galdakao,Por 10.000,Galdakao,33.5
2019,,,Galdakao,Por 10.000,Galdakao,33.6
2020,,,Galdakao,Por 10.000,Galdakao,30.2
2022,,,Galdakao,Por 10.000,Galdakao,28.2
2021,,,Galdakao,Por 10.000,Galdakao,28.9
2019,,,Galdames,Por 10.000,Galdames,25.3
2022,,,Galdames,Por 10.000,Galdames,100.0
2021,,,Galdames,Por 10.000,Galdames,24.7
2020,,,Galdames,Por 10.000,Galdames,0.0
2023,,,Galdames,Por 10.000,Galdames,76.6
2019,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.0
2022,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.4
2020,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,14.0
2023,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2021,,,Gamiz-Fika,Por 10.000,Gamiz-Fika,0.0
2019,,,Garai,Por 10.000,Garai,0.0
2023,,,Garai,Por 10.000,Garai,0.0
2022,,,Garai,Por 10.000,Garai,0.0
2020,,,Garai,Por 10.000,Garai,0.0
2021,,,Garai,Por 10.000,Garai,0.0
2022,,,Gatika,Por 10.000,Gatika,12.1
2023,,,Gatika,Por 10.000,Gatika,24.4
2021,,,Gatika,Por 10.000,Gatika,0.0
2020,,,Gatika,Por 10.000,Gatika,48.4
2019,,,Gatika,Por 10.000,Gatika,11.9
2021,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,48.4
2022,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2020,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,24.1
2023,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,45.4
2019,,,Gautegiz Arteaga,Por 10.000,Gautegiz Arteaga,0.0
2021,,,Gaztelu,Por 10.000,Gaztelu,0.0
2023,,,Gaztelu,Por 10.000,Gaztelu,0.0
2019,,,Gaztelu,Por 10.000,Gaztelu,0.0
2020,,,Gaztelu,Por 10.000,Gaztelu,0.0
2022,,,Gaztelu,Por 10.000,Gaztelu,0.0
2023,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,25.3
2022,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,34.2
2020,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,43.8
2019,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,48.6
2021,,,Gernika-Lumo,Por 10.000,Gernika-Lumo,32.1
2020,,,Getaria,Por 10.000,Getaria,14.2
2021,,,Getaria,Por 10.000,Getaria,14.1
2022,,,Getaria,Por 10.000,Getaria,42.5
2019,,,Getaria,Por 10.000,Getaria,14.2
2023,,,Getaria,Por 10.000,Getaria,14.0
2020,,,Getxo,Por 10.000,Getxo,20.9
2023,,,Getxo,Por 10.000,Getxo,27.3
2022,,,Getxo,Por 10.000,Getxo,36.5
2019,,,Getxo,Por 10.000,Getxo,29.0
2021,,,Getxo,Por 10.000,Getxo,20.7
2021,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2020,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2019,,,Gizaburuaga,Por 10.000,Gizaburuaga,103.6
2023,,,Gizaburuaga,Por 10.000,Gizaburuaga,0.0
2022,,,Gizaburuaga,Por 10.000,Gizaburuaga,209.4
2023,,,Gordexola,Por 10.000,Gordexola,36.7
2019,,,Gordexola,Por 10.000,Gordexola,12.1
2022,,,Gordexola,Por 10.000,Gordexola,0.0
2021,,,Gordexola,Por 10.000,Gordexola,24.2
2020,,,Gordexola,Por 10.000,Gordexola,48.5
2021,,,Gorliz,Por 10.000,Gorliz,49.7
2023,,,Gorliz,Por 10.000,Gorliz,16.1
2019,,,Gorliz,Por 10.000,Gorliz,3.4
2020,,,Gorliz,Por 10.000,Gorliz,37.3
2022,,,Gorliz,Por 10.000,Gorliz,42.4
2021,,,Güeñes,Por 10.000,Güeñes,23.6
2019,,,Güeñes,Por 10.000,Güeñes,26.7
2023,,,Güeñes,Por 10.000,Güeñes,20.4
2020,,,Güeñes,Por 10.000,Güeñes,23.7
2022,,,Güeñes,Por 10.000,Güeñes,62.0
2023,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2020,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2019,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2021,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,0.0
2022,,,Harana/Valle de Arana,Por 10.000,Harana/Valle de Arana,194.2
2020,,,Hernani,Por 10.000,Hernani,25.5
2021,,,Hernani,Por 10.000,Hernani,39.9
2022,,,Hernani,Por 10.000,Hernani,43.3
2023,,,Hernani,Por 10.000,Hernani,39.1
2019,,,Hernani,Por 10.000,Hernani,42.5
2022,,,Hernialde,Por 10.000,Hernialde,0.0
2019,,,Hernialde,Por 10.000,Hernialde,0.0
2020,,,Hernialde,Por 10.000,Hernialde,65.8
2023,,,Hernialde,Por 10.000,Hernialde,0.0
2021,,,Hernialde,Por 10.000,Hernialde,0.0
2022,,,Hondarribia,Por 10.000,Hondarribia,24.5
2020,,,Hondarribia,Por 10.000,Hondarribia,25.6
2019,,,Hondarribia,Por 10.000,Hondarribia,36.9
2021,,,Hondarribia,Por 10.000,Hondarribia,17.5
2023,,,Hondarribia,Por 10.000,Hondarribia,45.2
2021,,,Ibarra,Por 10.000,Ibarra,18.4
2023,,,Ibarra,Por 10.000,Ibarra,24.1
2022,,,Ibarra,Por 10.000,Ibarra,60.6
2020,,,Ibarra,Por 10.000,Ibarra,37.3
2019,,,Ibarra,Por 10.000,Ibarra,28.1
2019,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2023,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2020,,,Ibarrangelu,Por 10.000,Ibarrangelu,65.8
2022,,,Ibarrangelu,Por 10.000,Ibarrangelu,0.0
2021,,,Ibarrangelu,Por 10.000,Ibarrangelu,33.0
2019,,,Idiazabal,Por 10.000,Idiazabal,0.0
2023,,,Idiazabal,Por 10.000,Idiazabal,34.9
2021,,,Idiazabal,Por 10.000,Idiazabal,25.4
2020,,,Idiazabal,Por 10.000,Idiazabal,0.0
2022,,,Idiazabal,Por 10.000,Idiazabal,17.2
2022,,,Igorre,Por 10.000,Igorre,55.7
2021,,,Igorre,Por 10.000,Igorre,23.2
2023,,,Igorre,Por 10.000,Igorre,79.6
2019,,,Igorre,Por 10.000,Igorre,28.0
2020,,,Igorre,Por 10.000,Igorre,32.7
2023,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2021,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2019,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2022,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2020,,,Ikaztegieta,Por 10.000,Ikaztegieta,0.0
2020,,,Irun,Por 10.000,Irun,44.4
2021,,,Irun,Por 10.000,Irun,51.9
2023,,,Irun,Por 10.000,Irun,67.7
2022,,,Irun,Por 10.000,Irun,62.6
2019,,,Irun,Por 10.000,Irun,49.7
2022,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,64.6
2020,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,41.5
2019,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,30.1
2021,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,23.3
2023,,,Iruña Oka/Iruña de Oca,Por 10.000,Iruña Oka/Iruña de Oca,64.6
2023,,,Irura,Por 10.000,Irura,0.0
2022,,,Irura,Por 10.000,Irura,23.1
2020,,,Irura,Por 10.000,Irura,68.3
2019,,,Irura,Por 10.000,Irura,11.4
2021,,,Irura,Por 10.000,Irura,34.6
2021,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2023,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,39.7
2020,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2022,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2019,,,Iruraiz-Gauna,Por 10.000,Iruraiz-Gauna,0.0
2019,,,Ispaster,Por 10.000,Ispaster,29.5
2023,,,Ispaster,Por 10.000,Ispaster,0.0
2022,,,Ispaster,Por 10.000,Ispaster,28.2
2020,,,Ispaster,Por 10.000,Ispaster,0.0
2021,,,Ispaster,Por 10.000,Ispaster,0.0
2023,,,Itsasondo,Por 10.000,Itsasondo,0.0
2020,,,Itsasondo,Por 10.000,Itsasondo,27.8
2021,,,Itsasondo,Por 10.000,Itsasondo,0.0
2022,,,Itsasondo,Por 10.000,Itsasondo,28.6
2019,,,Itsasondo,Por 10.000,Itsasondo,83.7
2019,,,Iurreta,Por 10.000,Iurreta,0.0
2020,,,Iurreta,Por 10.000,Iurreta,31.9
2021,,,Iurreta,Por 10.000,Iurreta,21.0
2022,,,Iurreta,Por 10.000,Iurreta,26.4
2023,,,Iurreta,Por 10.000,Iurreta,16.1
2023,,,Izurtza,Por 10.000,Izurtza,0.0
2021,,,Izurtza,Por 10.000,Izurtza,0.0
2020,,,Izurtza,Por 10.000,Izurtza,0.0
2019,,,Izurtza,Por 10.000,Izurtza,0.0
2022,,,Izurtza,Por 10.000,Izurtza,199.0
2020,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,66.6
2022,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,14.8
2021,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,36.7
2023,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,7.6
2019,,,Karrantza Harana/Valle de Carranza,Por 10.000,Karrantza Harana/Valle de Carranza,22.5
2020,,,Kortezubi,Por 10.000,Kortezubi,0.0
2022,,,Kortezubi,Por 10.000,Kortezubi,0.0
2021,,,Kortezubi,Por 10.000,Kortezubi,0.0
2023,,,Kortezubi,Por 10.000,Kortezubi,43.2
2019,,,Kortezubi,Por 10.000,Kortezubi,0.0
2020,,,Kripan,Por 10.000,Kripan,0.0
2019,,,Kripan,Por 10.000,Kripan,0.0
2022,,,Kripan,Por 10.000,Kripan,0.0
2021,,,Kripan,Por 10.000,Kripan,0.0
2023,,,Kripan,Por 10.000,Kripan,0.0
2020,,,Kuartango,Por 10.000,Kuartango,0.0
2022,,,Kuartango,Por 10.000,Kuartango,0.0
2019,,,Kuartango,Por 10.000,Kuartango,0.0
2023,,,Kuartango,Por 10.000,Kuartango,0.0
2021,,,Kuartango,Por 10.000,Kuartango,65.6
2023,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,25.7
2019,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,28.0
2020,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,27.8
2022,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,26.1
2021,,,Labastida/Bastida,Por 10.000,Labastida/Bastida,0.0
2021,,,Lagrán,Por 10.000,Lagrán,0.0
2019,,,Lagrán,Por 10.000,Lagrán,0.0
2020,,,Lagrán,Por 10.000,Lagrán,0.0
2023,,,Lagrán,Por 10.000,Lagrán,238.1
2022,,,Lagrán,Por 10.000,Lagrán,0.0
2019,,,Laguardia,Por 10.000,Laguardia,27.3
2021,,,Laguardia,Por 10.000,Laguardia,13.9
2023,,,Laguardia,Por 10.000,Laguardia,41.6
2020,,,Laguardia,Por 10.000,Laguardia,13.7
2022,,,Laguardia,Por 10.000,Laguardia,14.0
2022,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2020,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,0.0
2023,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,27.1
2019,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,29.2
2021,,,Lanciego/Lantziego,Por 10.000,Lanciego/Lantziego,29.2
2020,,,Lanestosa,Por 10.000,Lanestosa,82.3
2019,,,Lanestosa,Por 10.000,Lanestosa,0.0
2023,,,Lanestosa,Por 10.000,Lanestosa,0.0
2022,,,Lanestosa,Por 10.000,Lanestosa,157.5
2021,,,Lanestosa,Por 10.000,Lanestosa,0.0
2019,,,Lantarón,Por 10.000,Lantarón,48.8
2023,,,Lantarón,Por 10.000,Lantarón,0.0
2020,,,Lantarón,Por 10.000,Lantarón,0.0
2022,,,Lantarón,Por 10.000,Lantarón,119.9
2021,,,Lantarón,Por 10.000,Lantarón,72.6
2021,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,46.8
2019,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,48.4
2023,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,0.0
2022,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,23.6
2020,,,Lapuebla de Labarca,Por 10.000,Lapuebla de Labarca,23.8
2021,,,Larrabetzu,Por 10.000,Larrabetzu,9.4
2020,,,Larrabetzu,Por 10.000,Larrabetzu,28.3
2023,,,Larrabetzu,Por 10.000,Larrabetzu,37.7
2019,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2022,,,Larrabetzu,Por 10.000,Larrabetzu,0.0
2020,,,Larraul,Por 10.000,Larraul,0.0
2023,,,Larraul,Por 10.000,Larraul,0.0
2022,,,Larraul,Por 10.000,Larraul,0.0
2021,,,Larraul,Por 10.000,Larraul,93.9
2019,,,Larraul,Por 10.000,Larraul,0.0
2022,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,37.8
2020,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,38.7
2019,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,33.8
2021,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,23.8
2023,,,Lasarte-Oria,Por 10.000,Lasarte-Oria,37.3
2021,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,31.8
2023,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,31.2
2019,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,26.6
2022,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,51.3
2020,,,Laudio/Llodio,Por 10.000,Laudio/Llodio,19.1
2022,,,Laukiz,Por 10.000,Laukiz,0.0
2019,,,Laukiz,Por 10.000,Laukiz,0.0
2020,,,Laukiz,Por 10.000,Laukiz,16.7
2023,,,Laukiz,Por 10.000,Laukiz,15.7
2021,,,Laukiz,Por 10.000,Laukiz,16.3
2020,,,Lazkao,Por 10.000,Lazkao,25.5
2022,,,Lazkao,Por 10.000,Lazkao,27.9
2019,,,Lazkao,Por 10.000,Lazkao,14.7
2023,,,Lazkao,Por 10.000,Lazkao,41.5
2021,,,Lazkao,Por 10.000,Lazkao,21.5
2023,,,Leaburu,Por 10.000,Leaburu,0.0
2021,,,Leaburu,Por 10.000,Leaburu,0.0
2019,,,Leaburu,Por 10.000,Leaburu,0.0
2022,,,Leaburu,Por 10.000,Leaburu,0.0
2020,,,Leaburu,Por 10.000,Leaburu,0.0
2023,,,Legazpi,Por 10.000,Legazpi,31.6
2020,,,Legazpi,Por 10.000,Legazpi,28.8
2022,,,Legazpi,Por 10.000,Legazpi,21.7
2021,,,Legazpi,Por 10.000,Legazpi,21.6
2019,,,Legazpi,Por 10.000,Legazpi,24.0
2021,,,Legorreta,Por 10.000,Legorreta,27.7
2023,,,Legorreta,Por 10.000,Legorreta,96.4
2020,,,Legorreta,Por 10.000,Legorreta,27.6
2022,,,Legorreta,Por 10.000,Legorreta,41.4
2019,,,Legorreta,Por 10.000,Legorreta,27.6
2019,,,Legutio,Por 10.000,Legutio,48.5
2023,,,Legutio,Por 10.000,Legutio,41.6
2020,,,Legutio,Por 10.000,Legutio,47.3
2022,,,Legutio,Por 10.000,Legutio,33.2
2021,,,Legutio,Por 10.000,Legutio,81.1
2020,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2022,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2021,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2023,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,,,Leioa,Por 10.000,Leioa,42.2
2022,,,Leioa,Por 10.000,Leioa,43.6
2023,,,Leioa,Por 10.000,Leioa,34.7
2020,,,Leioa,Por 10.000,Leioa,37.6
2021,,,Leioa,Por 10.000,Leioa,38.5
2022,,,Lekeitio,Por 10.000,Lekeitio,13.6
2020,,,Lekeitio,Por 10.000,Lekeitio,19.1
2019,,,Lekeitio,Por 10.000,Lekeitio,16.5
2023,,,Lekeitio,Por 10.000,Lekeitio,27.7
2021,,,Lekeitio,Por 10.000,Lekeitio,16.4
2022,,,Lemoa,Por 10.000,Lemoa,22.5
2019,,,Lemoa,Por 10.000,Lemoa,27.8
2021,,,Lemoa,Por 10.000,Lemoa,27.8
2020,,,Lemoa,Por 10.000,Lemoa,27.8
2023,,,Lemoa,Por 10.000,Lemoa,45.0
2022,,,Lemoiz,Por 10.000,Lemoiz,49.6
2021,,,Lemoiz,Por 10.000,Lemoiz,17.3
2020,,,Lemoiz,Por 10.000,Lemoiz,0.0
2019,,,Lemoiz,Por 10.000,Lemoiz,17.6
2023,,,Lemoiz,Por 10.000,Lemoiz,0.0
2022,,,Leza,Por 10.000,Leza,90.1
2019,,,Leza,Por 10.000,Leza,0.0
2020,,,Leza,Por 10.000,Leza,92.2
2023,,,Leza,Por 10.000,Leza,0.0
2021,,,Leza,Por 10.000,Leza,0.0
2020,,,Lezama,Por 10.000,Lezama,16.2
2019,,,Lezama,Por 10.000,Lezama,24.5
2023,,,Lezama,Por 10.000,Lezama,24.6
2022,,,Lezama,Por 10.000,Lezama,40.7
2021,,,Lezama,Por 10.000,Lezama,32.5
2022,,,Lezo,Por 10.000,Lezo,42.6
2020,,,Lezo,Por 10.000,Lezo,62.6
2019,,,Lezo,Por 10.000,Lezo,43.0
2021,,,Lezo,Por 10.000,Lezo,52.6
2023,,,Lezo,Por 10.000,Lezo,49.2
2023,,,Lizartza,Por 10.000,Lizartza,0.0
2021,,,Lizartza,Por 10.000,Lizartza,0.0
2020,,,Lizartza,Por 10.000,Lizartza,0.0
2022,,,Lizartza,Por 10.000,Lizartza,0.0
2019,,,Lizartza,Por 10.000,Lizartza,99.3
2021,,,Loiu,Por 10.000,Loiu,43.7
2022,,,Loiu,Por 10.000,Loiu,45.2
2020,,,Loiu,Por 10.000,Loiu,25.8
2019,,,Loiu,Por 10.000,Loiu,60.1
2023,,,Loiu,Por 10.000,Loiu,36.2
2020,,,Mallabia,Por 10.000,Mallabia,17.3
2023,,,Mallabia,Por 10.000,Mallabia,84.8
2019,,,Mallabia,Por 10.000,Mallabia,17.2
2022,,,Mallabia,Por 10.000,Mallabia,34.2
2021,,,Mallabia,Por 10.000,Mallabia,17.3
2022,,,Mañaria,Por 10.000,Mañaria,0.0
2023,,,Mañaria,Por 10.000,Mañaria,39.5
2021,,,Mañaria,Por 10.000,Mañaria,77.5
2020,,,Mañaria,Por 10.000,Mañaria,39.8
2019,,,Mañaria,Por 10.000,Mañaria,80.5
2021,,,Markina-Xemein,Por 10.000,Markina-Xemein,45.0
2020,,,Markina-Xemein,Por 10.000,Markina-Xemein,20.8
2019,,,Markina-Xemein,Por 10.000,Markina-Xemein,8.4
2023,,,Markina-Xemein,Por 10.000,Markina-Xemein,36.5
2022,,,Markina-Xemein,Por 10.000,Markina-Xemein,24.3
2020,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2023,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2021,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2022,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,,,Mendaro,Por 10.000,Mendaro,18.9
2021,,,Mendaro,Por 10.000,Mendaro,0.0
2023,,,Mendaro,Por 10.000,Mendaro,70.9
2020,,,Mendaro,Por 10.000,Mendaro,28.1
2022,,,Mendaro,Por 10.000,Mendaro,29.5
2020,,,Mendata,Por 10.000,Mendata,0.0
2022,,,Mendata,Por 10.000,Mendata,0.0
2019,,,Mendata,Por 10.000,Mendata,52.0
2021,,,Mendata,Por 10.000,Mendata,52.8
2023,,,Mendata,Por 10.000,Mendata,0.0
2022,,,Mendexa,Por 10.000,Mendexa,43.7
2019,,,Mendexa,Por 10.000,Mendexa,41.8
2021,,,Mendexa,Por 10.000,Mendexa,0.0
2020,,,Mendexa,Por 10.000,Mendexa,82.8
2023,,,Mendexa,Por 10.000,Mendexa,94.1
2019,,,Meñaka,Por 10.000,Meñaka,0.0
2021,,,Meñaka,Por 10.000,Meñaka,58.4
2020,,,Meñaka,Por 10.000,Meñaka,0.0
2023,,,Meñaka,Por 10.000,Meñaka,58.0
2022,,,Meñaka,Por 10.000,Meñaka,0.0
2020,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2021,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2019,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2023,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2022,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2020,,,Morga,Por 10.000,Morga,0.0
2021,,,Morga,Por 10.000,Morga,0.0
2023,,,Morga,Por 10.000,Morga,0.0
2022,,,Morga,Por 10.000,Morga,0.0
2019,,,Morga,Por 10.000,Morga,0.0
2022,,,Mundaka,Por 10.000,Mundaka,41.1
2023,,,Mundaka,Por 10.000,Mundaka,10.3
2021,,,Mundaka,Por 10.000,Mundaka,41.4
2020,,,Mundaka,Por 10.000,Mundaka,31.2
2019,,,Mundaka,Por 10.000,Mundaka,0.0
2021,,,Mungia,Por 10.000,Mungia,28.0
2020,,,Mungia,Por 10.000,Mungia,32.6
2019,,,Mungia,Por 10.000,Mungia,27.2
2023,,,Mungia,Por 10.000,Mungia,37.9
2022,,,Mungia,Por 10.000,Mungia,29.2
2021,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2019,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2023,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,46.2
2020,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2022,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,94.1
2021,,,Murueta,Por 10.000,Murueta,0.0
2019,,,Murueta,Por 10.000,Murueta,192.3
2022,,,Murueta,Por 10.000,Murueta,0.0
2020,,,Murueta,Por 10.000,Murueta,63.1
2023,,,Murueta,Por 10.000,Murueta,0.0
2020,,,Muskiz,Por 10.000,Muskiz,71.1
2022,,,Muskiz,Por 10.000,Muskiz,44.9
2019,,,Muskiz,Por 10.000,Muskiz,42.1
2023,,,Muskiz,Por 10.000,Muskiz,88.9
2021,,,Muskiz,Por 10.000,Muskiz,31.5
2022,,,Mutiloa,Por 10.000,Mutiloa,0.0
2020,,,Mutiloa,Por 10.000,Mutiloa,0.0
2019,,,Mutiloa,Por 10.000,Mutiloa,0.0
2021,,,Mutiloa,Por 10.000,Mutiloa,0.0
2023,,,Mutiloa,Por 10.000,Mutiloa,0.0
2023,,,Mutriku,Por 10.000,Mutriku,22.7
2021,,,Mutriku,Por 10.000,Mutriku,34.2
2019,,,Mutriku,Por 10.000,Mutriku,34.2
2020,,,Mutriku,Por 10.000,Mutriku,22.8
2022,,,Mutriku,Por 10.000,Mutriku,56.9
2023,,,Muxika,Por 10.000,Muxika,14.1
