Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2018,,,ES48091,PT,ES48091,0.9
2020,,,ES48091,PT,ES48091,0.8
2015,,,ES48091,PT,ES48091,1.3
2016,,,ES48091,PT,ES48091,1.1
2021,,,ES48091,PT,ES48091,1.6
2012,,,ES48091,PT,ES48091,1.3
2013,,,ES48091,PT,ES48091,1.3
2017,,,ES48091,PT,ES48091,1.1
2023,,,ES48070,PT,ES48070,0.8
2019,,,ES48070,PT,ES48070,0.4
2021,,,ES48070,PT,ES48070,0.4
2013,,,ES48070,PT,ES48070,0.4
2015,,,ES48070,PT,ES48070,0.5
2017,,,ES48070,PT,ES48070,0.3
2018,,,ES48070,PT,ES48070,0.4
2010,,,ES48070,PT,ES48070,0.4
2011,,,ES48070,PT,ES48070,0.4
2012,,,ES48070,PT,ES48070,0.4
2016,,,ES48070,PT,ES48070,0.4
2020,,,ES48070,PT,ES48070,0.4
2014,,,ES48070,PT,ES48070,0.4
2022,,,ES48070,PT,ES48070,0.8
2019,,,ES01010,PT,ES01010,0.1
2015,,,ES01010,PT,ES01010,0.1
2021,,,ES01010,PT,ES01010,0.1
2023,,,ES01010,PT,ES01010,0.1
2022,,,ES01010,PT,ES01010,0.1
2018,,,ES01010,PT,ES01010,0.1
2014,,,ES01010,PT,ES01010,0.1
2013,,,ES01010,PT,ES01010,0.1
2017,,,ES01010,PT,ES01010,0.1
2020,,,ES01010,PT,ES01010,0.1
2010,,,ES01010,PT,ES01010,0.0
2011,,,ES01010,PT,ES01010,0.0
2012,,,ES01010,PT,ES01010,0.1
2016,,,ES01010,PT,ES01010,0.1
2013,,,ES20017,PT,ES20017,0.1
2015,,,ES20017,PT,ES20017,0.2
2021,,,ES20017,PT,ES20017,3.0
2016,,,ES20017,PT,ES20017,0.2
2014,,,ES20017,PT,ES20017,0.1
2012,,,ES20017,PT,ES20017,0.3
2019,,,ES20017,PT,ES20017,1.2
2018,,,ES20017,PT,ES20017,0.7
2010,,,ES20017,PT,ES20017,0.8
2022,,,ES20017,PT,ES20017,3.9
2011,,,ES20017,PT,ES20017,0.8
2017,,,ES20017,PT,ES20017,0.2
2023,,,ES20017,PT,ES20017,6.7
2020,,,ES20017,PT,ES20017,1.2
2017,,,ES20018,PT,ES20018,1.1
2013,,,ES20018,PT,ES20018,0.2
2012,,,ES20018,PT,ES20018,0.2
2016,,,ES20018,PT,ES20018,1.1
2014,,,ES20018,PT,ES20018,0.6
2010,,,ES20018,PT,ES20018,0.2
2011,,,ES20018,PT,ES20018,0.2
2015,,,ES20018,PT,ES20018,1.0
2018,,,ES20018,PT,ES20018,1.2
2019,,,ES20018,PT,ES20018,1.3
2020,,,ES20018,PT,ES20018,1.7
2022,,,ES20018,PT,ES20018,3.0
2023,,,ES20018,PT,ES20018,3.3
2021,,,ES20018,PT,ES20018,1.8
2021,,,ES48012,PT,ES48012,1.6
2020,,,ES48012,PT,ES48012,1.6
2010,,,ES48012,PT,ES48012,0.4
2013,,,ES48012,PT,ES48012,0.6
2018,,,ES48012,PT,ES48012,3.2
2015,,,ES48012,PT,ES48012,1.0
2019,,,ES48012,PT,ES48012,3.2
2022,,,ES48012,PT,ES48012,2.8
2014,,,ES48012,PT,ES48012,0.6
2012,,,ES48012,PT,ES48012,0.6
2016,,,ES48012,PT,ES48012,2.8
2017,,,ES48012,PT,ES48012,2.6
2023,,,ES48012,PT,ES48012,3.0
2011,,,ES48012,PT,ES48012,0.6
2020,,,ES20904,PT,ES20904,8.6
2017,,,ES20904,PT,ES20904,0.0
2013,,,ES20904,PT,ES20904,0.0
2011,,,ES20904,PT,ES20904,0.0
2014,,,ES20904,PT,ES20904,0.0
2022,,,ES20904,PT,ES20904,18.3
2016,,,ES20904,PT,ES20904,0.0
2019,,,ES20904,PT,ES20904,8.2
2010,,,ES20904,PT,ES20904,0.0
2018,,,ES20904,PT,ES20904,0.0
2015,,,ES20904,PT,ES20904,0.0
2021,,,ES20904,PT,ES20904,8.6
2023,,,ES20904,PT,ES20904,18.3
2012,,,ES20904,PT,ES20904,0.0
2010,,,ES48090,PT,ES48090,0.0
2016,,,ES48090,PT,ES48090,0.0
2022,,,ES48090,PT,ES48090,0.0
2013,,,ES48090,PT,ES48090,0.0
2023,,,ES48090,PT,ES48090,0.0
2014,,,ES48090,PT,ES48090,0.0
2012,,,ES48090,PT,ES48090,0.0
2019,,,ES48090,PT,ES48090,0.0
2015,,,ES48090,PT,ES48090,0.0
2011,,,ES48090,PT,ES48090,0.0
2017,,,ES48090,PT,ES48090,0.0
2021,,,ES48090,PT,ES48090,0.0
2018,,,ES48090,PT,ES48090,0.0
2020,,,ES48090,PT,ES48090,0.0
2016,,,ES01011,PT,ES01011,3.0
2020,,,ES01011,PT,ES01011,4.8
2022,,,ES01011,PT,ES01011,7.8
2010,,,ES01011,PT,ES01011,1.8
2023,,,ES01011,PT,ES01011,8.2
2014,,,ES01011,PT,ES01011,2.1
2021,,,ES01011,PT,ES01011,5.4
2017,,,ES01011,PT,ES01011,3.1
2018,,,ES01011,PT,ES01011,6.7
2019,,,ES01011,PT,ES01011,4.7
2011,,,ES01011,PT,ES01011,3.4
2012,,,ES01011,PT,ES01011,4.0
2013,,,ES01011,PT,ES01011,4.7
2015,,,ES01011,PT,ES01011,2.1
2018,,,ES48013,PT,ES48013,0.0
2012,,,ES48013,PT,ES48013,0.0
2014,,,ES48013,PT,ES48013,0.0
2021,,,ES48013,PT,ES48013,0.0
2017,,,ES48013,PT,ES48013,0.0
2022,,,ES48013,PT,ES48013,0.0
2010,,,ES48013,PT,ES48013,0.0
2020,,,ES48013,PT,ES48013,0.0
2015,,,ES48013,PT,ES48013,0.0
2019,,,ES48013,PT,ES48013,0.0
2023,,,ES48013,PT,ES48013,0.0
2016,,,ES48013,PT,ES48013,0.0
2011,,,ES48013,PT,ES48013,0.0
2013,,,ES48013,PT,ES48013,0.0
2012,,,ES48014,PT,ES48014,1.3
2022,,,ES48014,PT,ES48014,2.3
2019,,,ES48014,PT,ES48014,0.0
2010,,,ES48014,PT,ES48014,0.0
2011,,,ES48014,PT,ES48014,1.3
2015,,,ES48014,PT,ES48014,1.0
2018,,,ES48014,PT,ES48014,0.0
2014,,,ES48014,PT,ES48014,1.0
2016,,,ES48014,PT,ES48014,1.0
2020,,,ES48014,PT,ES48014,0.0
2013,,,ES48014,PT,ES48014,1.3
2017,,,ES48014,PT,ES48014,0.0
2021,,,ES48014,PT,ES48014,0.4
2023,,,ES48014,PT,ES48014,2.4
2010,,,ES01013,PT,ES01013,3.3
2016,,,ES01013,PT,ES01013,3.2
2023,,,ES01013,PT,ES01013,6.9
2012,,,ES01013,PT,ES01013,3.0
2019,,,ES01013,PT,ES01013,6.5
2015,,,ES01013,PT,ES01013,3.1
2022,,,ES01013,PT,ES01013,7.6
2013,,,ES01013,PT,ES01013,2.8
2017,,,ES01013,PT,ES01013,3.2
2011,,,ES01013,PT,ES01013,2.8
2018,,,ES01013,PT,ES01013,4.9
2020,,,ES01013,PT,ES01013,7.1
2021,,,ES01013,PT,ES01013,7.0
2014,,,ES01013,PT,ES01013,3.1
2015,,,ES48015,PT,ES48015,0.0
2010,,,ES48015,PT,ES48015,0.0
2019,,,ES48015,PT,ES48015,0.0
2020,,,ES48015,PT,ES48015,0.0
2012,,,ES48015,PT,ES48015,0.0
2018,,,ES48015,PT,ES48015,0.0
2022,,,ES48015,PT,ES48015,0.0
2016,,,ES48015,PT,ES48015,0.0
2011,,,ES48015,PT,ES48015,0.0
2013,,,ES48015,PT,ES48015,0.0
2017,,,ES48015,PT,ES48015,0.0
2021,,,ES48015,PT,ES48015,0.0
2023,,,ES48015,PT,ES48015,0.0
2014,,,ES48015,PT,ES48015,0.0
2015,,,ES20019,PT,ES20019,0.6
2022,,,ES20019,PT,ES20019,1.8
2021,,,ES20019,PT,ES20019,1.1
2023,,,ES20019,PT,ES20019,2.4
2011,,,ES20019,PT,ES20019,0.9
2018,,,ES20019,PT,ES20019,0.8
2014,,,ES20019,PT,ES20019,0.5
2017,,,ES20019,PT,ES20019,0.7
2012,,,ES20019,PT,ES20019,0.7
2013,,,ES20019,PT,ES20019,0.5
2010,,,ES20019,PT,ES20019,0.4
2016,,,ES20019,PT,ES20019,0.7
2019,,,ES20019,PT,ES20019,1.3
2020,,,ES20019,PT,ES20019,1.1
2017,,,ES48092,PT,ES48092,0.0
2011,,,ES48092,PT,ES48092,0.0
2014,,,ES48092,PT,ES48092,0.0
2019,,,ES48092,PT,ES48092,0.0
2023,,,ES48092,PT,ES48092,0.0
2022,,,ES48092,PT,ES48092,0.0
2016,,,ES48092,PT,ES48092,0.0
2018,,,ES48092,PT,ES48092,0.0
2013,,,ES48092,PT,ES48092,0.0
2021,,,ES48092,PT,ES48092,0.0
2020,,,ES48092,PT,ES48092,0.0
2015,,,ES48092,PT,ES48092,0.0
2010,,,ES48092,PT,ES48092,0.0
2012,,,ES48092,PT,ES48092,0.0
2013,,,ES20020,PT,ES20020,3.7
2021,,,ES20020,PT,ES20020,21.9
2018,,,ES20020,PT,ES20020,3.6
2023,,,ES20020,PT,ES20020,30.2
2022,,,ES20020,PT,ES20020,30.7
2019,,,ES20020,PT,ES20020,4.2
2010,,,ES20020,PT,ES20020,3.9
2014,,,ES20020,PT,ES20020,3.6
2015,,,ES20020,PT,ES20020,3.6
2020,,,ES20020,PT,ES20020,3.7
2017,,,ES20020,PT,ES20020,4.1
2012,,,ES20020,PT,ES20020,3.7
2011,,,ES20020,PT,ES20020,3.7
2016,,,ES20020,PT,ES20020,4.1
2022,,,ES20021,PT,ES20021,12.9
2014,,,ES20021,PT,ES20021,0.0
2011,,,ES20021,PT,ES20021,0.0
2015,,,ES20021,PT,ES20021,0.1
2012,,,ES20021,PT,ES20021,0.0
2010,,,ES20021,PT,ES20021,0.0
2023,,,ES20021,PT,ES20021,12.9
2017,,,ES20021,PT,ES20021,0.0
2013,,,ES20021,PT,ES20021,0.0
2021,,,ES20021,PT,ES20021,0.0
2018,,,ES20021,PT,ES20021,0.0
2016,,,ES20021,PT,ES20021,0.0
2019,,,ES20021,PT,ES20021,0.0
2020,,,ES20021,PT,ES20021,0.0
2019,,,ES48016,PT,ES48016,0.0
2015,,,ES48016,PT,ES48016,0.0
2014,,,ES48016,PT,ES48016,0.0
2018,,,ES48016,PT,ES48016,0.0
2016,,,ES48016,PT,ES48016,0.0
2017,,,ES48016,PT,ES48016,0.0
2021,,,ES48016,PT,ES48016,0.1
2023,,,ES48016,PT,ES48016,0.0
2013,,,ES48016,PT,ES48016,0.0
2020,,,ES48016,PT,ES48016,0.0
2022,,,ES48016,PT,ES48016,0.0
2012,,,ES48016,PT,ES48016,0.0
2010,,,ES48016,PT,ES48016,0.0
2011,,,ES48016,PT,ES48016,0.0
2018,,,ES01014,PT,ES01014,0.0
2010,,,ES01014,PT,ES01014,0.3
2022,,,ES01014,PT,ES01014,0.1
2015,,,ES01014,PT,ES01014,0.3
2020,,,ES01014,PT,ES01014,0.1
2021,,,ES01014,PT,ES01014,0.1
2013,,,ES01014,PT,ES01014,1.6
2016,,,ES01014,PT,ES01014,0.2
2011,,,ES01014,PT,ES01014,0.3
2017,,,ES01014,PT,ES01014,0.0
2014,,,ES01014,PT,ES01014,0.3
2012,,,ES01014,PT,ES01014,0.3
2019,,,ES01014,PT,ES01014,0.0
2023,,,ES01014,PT,ES01014,0.1
2010,,,ES20022,PT,ES20022,0.0
2013,,,ES20022,PT,ES20022,0.0
2012,,,ES20022,PT,ES20022,0.0
2019,,,ES20022,PT,ES20022,0.0
2015,,,ES20022,PT,ES20022,0.0
2016,,,ES20022,PT,ES20022,0.0
2017,,,ES20022,PT,ES20022,0.0
2011,,,ES20022,PT,ES20022,0.0
2018,,,ES20022,PT,ES20022,0.0
2023,,,ES20022,PT,ES20022,0.0
2021,,,ES20022,PT,ES20022,0.0
2022,,,ES20022,PT,ES20022,0.0
2020,,,ES20022,PT,ES20022,0.0
2014,,,ES20022,PT,ES20022,0.0
2023,,,ES20074,PT,ES20074,8.2
2010,,,ES20074,PT,ES20074,1.4
2021,,,ES20074,PT,ES20074,2.3
2017,,,ES20074,PT,ES20074,2.0
2018,,,ES20074,PT,ES20074,2.8
2013,,,ES20074,PT,ES20074,1.7
2016,,,ES20074,PT,ES20074,2.2
2011,,,ES20074,PT,ES20074,1.6
2015,,,ES20074,PT,ES20074,2.4
2012,,,ES20074,PT,ES20074,1.8
2014,,,ES20074,PT,ES20074,2.0
2022,,,ES20074,PT,ES20074,3.5
2019,,,ES20074,PT,ES20074,3.8
2020,,,ES20074,PT,ES20074,4.0
2016,,,ES48017,PT,ES48017,1.4
2012,,,ES48017,PT,ES48017,0.5
2020,,,ES48017,PT,ES48017,1.7
2014,,,ES48017,PT,ES48017,0.6
2010,,,ES48017,PT,ES48017,0.3
2013,,,ES48017,PT,ES48017,0.6
2019,,,ES48017,PT,ES48017,1.7
2021,,,ES48017,PT,ES48017,1.6
2023,,,ES48017,PT,ES48017,2.5
2022,,,ES48017,PT,ES48017,2.2
2011,,,ES48017,PT,ES48017,0.3
2018,,,ES48017,PT,ES48017,1.6
2015,,,ES48017,PT,ES48017,0.6
2017,,,ES48017,PT,ES48017,1.5
2011,,,ES01016,PT,ES01016,0.0
2013,,,ES01016,PT,ES01016,0.0
2022,,,ES01016,PT,ES01016,10.3
2019,,,ES01016,PT,ES01016,7.0
2017,,,ES01016,PT,ES01016,6.5
2021,,,ES01016,PT,ES01016,8.0
2020,,,ES01016,PT,ES01016,6.9
2023,,,ES01016,PT,ES01016,11.9
2016,,,ES01016,PT,ES01016,0.1
2014,,,ES01016,PT,ES01016,0.0
2018,,,ES01016,PT,ES01016,6.9
2010,,,ES01016,PT,ES01016,0.0
2012,,,ES01016,PT,ES01016,0.0
2015,,,ES01016,PT,ES01016,0.0
2020,,,ES48018,PT,ES48018,0.9
2015,,,ES48018,PT,ES48018,0.6
2022,,,ES48018,PT,ES48018,1.1
2013,,,ES48018,PT,ES48018,0.5
2016,,,ES48018,PT,ES48018,0.6
2012,,,ES48018,PT,ES48018,0.8
2021,,,ES48018,PT,ES48018,0.9
2018,,,ES48018,PT,ES48018,0.4
2014,,,ES48018,PT,ES48018,0.6
2011,,,ES48018,PT,ES48018,0.8
2017,,,ES48018,PT,ES48018,0.4
2019,,,ES48018,PT,ES48018,0.4
2023,,,ES48018,PT,ES48018,1.2
2010,,,ES48018,PT,ES48018,0.0
2014,,,ES48019,PT,ES48019,0.2
2010,,,ES48019,PT,ES48019,0.3
2020,,,ES48019,PT,ES48019,0.2
2015,,,ES48019,PT,ES48019,0.2
2011,,,ES48019,PT,ES48019,0.3
2018,,,ES48019,PT,ES48019,0.2
2016,,,ES48019,PT,ES48019,0.2
2022,,,ES48019,PT,ES48019,0.3
2013,,,ES48019,PT,ES48019,0.2
2019,,,ES48019,PT,ES48019,0.2
2021,,,ES48019,PT,ES48019,0.2
2023,,,ES48019,PT,ES48019,2.1
2017,,,ES48019,PT,ES48019,0.2
2012,,,ES48019,PT,ES48019,0.2
2021,,,ES20023,PT,ES20023,3.2
2016,,,ES20023,PT,ES20023,4.5
2015,,,ES20023,PT,ES20023,4.0
2012,,,ES20023,PT,ES20023,3.2
2014,,,ES20023,PT,ES20023,3.9
2013,,,ES20023,PT,ES20023,3.9
2017,,,ES20023,PT,ES20023,3.3
2022,,,ES20023,PT,ES20023,8.0
2019,,,ES20023,PT,ES20023,4.3
2010,,,ES20023,PT,ES20023,3.7
2011,,,ES20023,PT,ES20023,3.8
2020,,,ES20023,PT,ES20023,3.7
2023,,,ES20023,PT,ES20023,7.8
2018,,,ES20023,PT,ES20023,3.7
2014,,,ES20024,PT,ES20024,0.0
2016,,,ES20024,PT,ES20024,0.0
2015,,,ES20024,PT,ES20024,0.0
2021,,,ES20024,PT,ES20024,5.6
2019,,,ES20024,PT,ES20024,0.0
2022,,,ES20024,PT,ES20024,11.0
2018,,,ES20024,PT,ES20024,0.0
2020,,,ES20024,PT,ES20024,7.1
2017,,,ES20024,PT,ES20024,0.0
2010,,,ES20024,PT,ES20024,0.0
2011,,,ES20024,PT,ES20024,0.0
2023,,,ES20024,PT,ES20024,14.0
2012,,,ES20024,PT,ES20024,0.0
2013,,,ES20024,PT,ES20024,0.0
2011,,,ES48020,PT,ES48020,0.0
2015,,,ES48020,PT,ES48020,0.0
2012,,,ES48020,PT,ES48020,0.0
2016,,,ES48020,PT,ES48020,0.8
2013,,,ES48020,PT,ES48020,0.0
2020,,,ES48020,PT,ES48020,0.5
2014,,,ES48020,PT,ES48020,0.0
2018,,,ES48020,PT,ES48020,0.7
2017,,,ES48020,PT,ES48020,0.8
2021,,,ES48020,PT,ES48020,0.5
2023,,,ES48020,PT,ES48020,1.0
2010,,,ES48020,PT,ES48020,0.0
2022,,,ES48020,PT,ES48020,1.0
2019,,,ES48020,PT,ES48020,0.8
2012,,,ES48021,PT,ES48021,3.2
2019,,,ES48021,PT,ES48021,4.0
2011,,,ES48021,PT,ES48021,1.6
2015,,,ES48021,PT,ES48021,3.6
2014,,,ES48021,PT,ES48021,3.2
2018,,,ES48021,PT,ES48021,4.2
2010,,,ES48021,PT,ES48021,1.5
2020,,,ES48021,PT,ES48021,4.0
2016,,,ES48021,PT,ES48021,4.1
2022,,,ES48021,PT,ES48021,6.0
2013,,,ES48021,PT,ES48021,3.7
2017,,,ES48021,PT,ES48021,4.0
2021,,,ES48021,PT,ES48021,4.1
2023,,,ES48021,PT,ES48021,5.5
2021,,,ES01017,PT,ES01017,4.1
2017,,,ES01017,PT,ES01017,3.0
2022,,,ES01017,PT,ES01017,9.6
2014,,,ES01017,PT,ES01017,2.0
2019,,,ES01017,PT,ES01017,4.1
2016,,,ES01017,PT,ES01017,2.7
2018,,,ES01017,PT,ES01017,3.0
2012,,,ES01017,PT,ES01017,1.9
2010,,,ES01017,PT,ES01017,0.2
2020,,,ES01017,PT,ES01017,4.2
2015,,,ES01017,PT,ES01017,1.9
2011,,,ES01017,PT,ES01017,1.1
2013,,,ES01017,PT,ES01017,5.7
2023,,,ES01017,PT,ES01017,10.4
2017,,,ES20029,PT,ES20029,2.2
2023,,,ES20029,PT,ES20029,7.1
2020,,,ES20029,PT,ES20029,3.5
2014,,,ES20029,PT,ES20029,2.1
2012,,,ES20029,PT,ES20029,2.7
2010,,,ES20029,PT,ES20029,2.6
2011,,,ES20029,PT,ES20029,2.6
2015,,,ES20029,PT,ES20029,3.7
2016,,,ES20029,PT,ES20029,4.6
2022,,,ES20029,PT,ES20029,7.0
2013,,,ES20029,PT,ES20029,2.2
2018,,,ES20029,PT,ES20029,2.3
2019,,,ES20029,PT,ES20029,4.2
2021,,,ES20029,PT,ES20029,3.9
2010,,,ES48901,PT,ES48901,0.0
2013,,,ES48901,PT,ES48901,0.0
2016,,,ES48901,PT,ES48901,2.5
2012,,,ES48901,PT,ES48901,0.0
2011,,,ES48901,PT,ES48901,0.0
2018,,,ES48901,PT,ES48901,2.7
2019,,,ES48901,PT,ES48901,3.1
2020,,,ES48901,PT,ES48901,1.6
2021,,,ES48901,PT,ES48901,1.6
2022,,,ES48901,PT,ES48901,4.5
2015,,,ES48901,PT,ES48901,1.2
2023,,,ES48901,PT,ES48901,1.2
2017,,,ES48901,PT,ES48901,2.7
2014,,,ES48901,PT,ES48901,0.0
2022,,,ES48026,PT,ES48026,2.5
2015,,,ES48026,PT,ES48026,0.2
2014,,,ES48026,PT,ES48026,0.2
2018,,,ES48026,PT,ES48026,0.3
2016,,,ES48026,PT,ES48026,0.3
2021,,,ES48026,PT,ES48026,1.2
2013,,,ES48026,PT,ES48026,0.2
2010,,,ES48026,PT,ES48026,0.4
2011,,,ES48026,PT,ES48026,0.2
2017,,,ES48026,PT,ES48026,0.3
2019,,,ES48026,PT,ES48026,0.4
2023,,,ES48026,PT,ES48026,2.2
2012,,,ES48026,PT,ES48026,0.2
2020,,,ES48026,PT,ES48026,0.5
2017,,,ES20069,PT,ES20069,0.4
2015,,,ES20069,PT,ES20069,0.4
2019,,,ES20069,PT,ES20069,0.6
2023,,,ES20069,PT,ES20069,2.7
2013,,,ES20069,PT,ES20069,0.5
2010,,,ES20069,PT,ES20069,0.4
2012,,,ES20069,PT,ES20069,0.3
2016,,,ES20069,PT,ES20069,0.4
2018,,,ES20069,PT,ES20069,0.4
2020,,,ES20069,PT,ES20069,0.7
2022,,,ES20069,PT,ES20069,2.8
2021,,,ES20069,PT,ES20069,0.7
2011,,,ES20069,PT,ES20069,0.3
2014,,,ES20069,PT,ES20069,0.3
2014,,,ES48027,PT,ES48027,0.0
2010,,,ES48027,PT,ES48027,0.0
2017,,,ES48027,PT,ES48027,0.0
2021,,,ES48027,PT,ES48027,0.0
2012,,,ES48027,PT,ES48027,0.0
2022,,,ES48027,PT,ES48027,6.1
2013,,,ES48027,PT,ES48027,0.0
2018,,,ES48027,PT,ES48027,0.0
2011,,,ES48027,PT,ES48027,0.0
2015,,,ES48027,PT,ES48027,0.0
2019,,,ES48027,PT,ES48027,0.0
2023,,,ES48027,PT,ES48027,6.1
2020,,,ES48027,PT,ES48027,0.0
2016,,,ES48027,PT,ES48027,0.0
2013,,,ES48028,PT,ES48028,0.7
2010,,,ES48028,PT,ES48028,0.6
2012,,,ES48028,PT,ES48028,0.6
2022,,,ES48028,PT,ES48028,16.2
2016,,,ES48028,PT,ES48028,0.4
2015,,,ES48028,PT,ES48028,0.8
2011,,,ES48028,PT,ES48028,0.6
2019,,,ES48028,PT,ES48028,0.7
2014,,,ES48028,PT,ES48028,0.7
2020,,,ES48028,PT,ES48028,8.6
2018,,,ES48028,PT,ES48028,0.6
2017,,,ES48028,PT,ES48028,0.6
2021,,,ES48028,PT,ES48028,8.4
2023,,,ES48028,PT,ES48028,16.0
2023,,,ES20030,PT,ES20030,21.8
2020,,,ES20030,PT,ES20030,6.2
2018,,,ES20030,PT,ES20030,3.4
2011,,,ES20030,PT,ES20030,2.1
2017,,,ES20030,PT,ES20030,3.4
2013,,,ES20030,PT,ES20030,2.1
2015,,,ES20030,PT,ES20030,3.4
2014,,,ES20030,PT,ES20030,3.0
2010,,,ES20030,PT,ES20030,2.1
2012,,,ES20030,PT,ES20030,2.1
2016,,,ES20030,PT,ES20030,2.4
2021,,,ES20030,PT,ES20030,7.3
2019,,,ES20030,PT,ES20030,6.5
2022,,,ES20030,PT,ES20030,17.1
2011,,,ES48031,PT,ES48031,0.0
2010,,,ES48031,PT,ES48031,0.0
2020,,,ES48031,PT,ES48031,0.0
2014,,,ES48031,PT,ES48031,0.0
2022,,,ES48031,PT,ES48031,0.0
2018,,,ES48031,PT,ES48031,0.0
2013,,,ES48031,PT,ES48031,0.0
2017,,,ES48031,PT,ES48031,0.0
2021,,,ES48031,PT,ES48031,0.0
2012,,,ES48031,PT,ES48031,0.0
2023,,,ES48031,PT,ES48031,0.0
2015,,,ES48031,PT,ES48031,0.0
2019,,,ES48031,PT,ES48031,0.0
2016,,,ES48031,PT,ES48031,0.0
2014,,,ES01021,PT,ES01021,1.5
2011,,,ES01021,PT,ES01021,2.1
2010,,,ES01021,PT,ES01021,1.5
2012,,,ES01021,PT,ES01021,1.2
2020,,,ES01021,PT,ES01021,2.0
2022,,,ES01021,PT,ES01021,3.2
2015,,,ES01021,PT,ES01021,1.3
2019,,,ES01021,PT,ES01021,2.1
2013,,,ES01021,PT,ES01021,13.8
2023,,,ES01021,PT,ES01021,3.3
2021,,,ES01021,PT,ES01021,2.1
2017,,,ES01021,PT,ES01021,1.9
2016,,,ES01021,PT,ES01021,1.7
2018,,,ES01021,PT,ES01021,1.9
2020,,,ES01022,PT,ES01022,17.6
2019,,,ES01022,PT,ES01022,17.4
2010,,,ES01022,PT,ES01022,0.0
2013,,,ES01022,PT,ES01022,7.7
2012,,,ES01022,PT,ES01022,18.5
2015,,,ES01022,PT,ES01022,0.5
2017,,,ES01022,PT,ES01022,1.1
2018,,,ES01022,PT,ES01022,13.9
2016,,,ES01022,PT,ES01022,1.1
2023,,,ES01022,PT,ES01022,26.3
2014,,,ES01022,PT,ES01022,0.5
2021,,,ES01022,PT,ES01022,21.3
2011,,,ES01022,PT,ES01022,0.0
2022,,,ES01022,PT,ES01022,26.4
2019,,,ES20031,PT,ES20031,0.4
2015,,,ES20031,PT,ES20031,0.2
2022,,,ES20031,PT,ES20031,0.8
2017,,,ES20031,PT,ES20031,0.3
2011,,,ES20031,PT,ES20031,0.0
2014,,,ES20031,PT,ES20031,0.2
2023,,,ES20031,PT,ES20031,0.8
2018,,,ES20031,PT,ES20031,0.4
2020,,,ES20031,PT,ES20031,0.4
2016,,,ES20031,PT,ES20031,0.3
2013,,,ES20031,PT,ES20031,0.0
2021,,,ES20031,PT,ES20031,0.4
2010,,,ES20031,PT,ES20031,0.0
2012,,,ES20031,PT,ES20031,0.0
2023,,,ES20033,PT,ES20033,3.7
2016,,,ES20033,PT,ES20033,0.0
2011,,,ES20033,PT,ES20033,0.0
2017,,,ES20033,PT,ES20033,0.0
2015,,,ES20033,PT,ES20033,0.0
2022,,,ES20033,PT,ES20033,1.8
2018,,,ES20033,PT,ES20033,0.0
2010,,,ES20033,PT,ES20033,0.0
2021,,,ES20033,PT,ES20033,1.2
2013,,,ES20033,PT,ES20033,0.0
2012,,,ES20033,PT,ES20033,0.0
2019,,,ES20033,PT,ES20033,0.0
2014,,,ES20033,PT,ES20033,0.0
2020,,,ES20033,PT,ES20033,0.0
2011,,,ES20032,PT,ES20032,1.2
2010,,,ES20032,PT,ES20032,1.2
2018,,,ES20032,PT,ES20032,1.8
2019,,,ES20032,PT,ES20032,4.1
2023,,,ES20032,PT,ES20032,4.7
2021,,,ES20032,PT,ES20032,4.0
2020,,,ES20032,PT,ES20032,3.2
2013,,,ES20032,PT,ES20032,0.6
2017,,,ES20032,PT,ES20032,1.7
2022,,,ES20032,PT,ES20032,4.8
2014,,,ES20032,PT,ES20032,0.7
2015,,,ES20032,PT,ES20032,0.7
2012,,,ES20032,PT,ES20032,1.2
2016,,,ES20032,PT,ES20032,1.7
2022,,,ES48032,PT,ES48032,24.9
2018,,,ES48032,PT,ES48032,0.3
2015,,,ES48032,PT,ES48032,0.1
2019,,,ES48032,PT,ES48032,2.3
2011,,,ES48032,PT,ES48032,0.1
2014,,,ES48032,PT,ES48032,0.1
2010,,,ES48032,PT,ES48032,0.1
2013,,,ES48032,PT,ES48032,0.1
2016,,,ES48032,PT,ES48032,0.2
2012,,,ES48032,PT,ES48032,0.1
2020,,,ES48032,PT,ES48032,2.4
2017,,,ES48032,PT,ES48032,0.2
2021,,,ES48032,PT,ES48032,12.4
2023,,,ES48032,PT,ES48032,25.3
2021,,,ES01023,PT,ES01023,4.4
2018,,,ES01023,PT,ES01023,3.1
2011,,,ES01023,PT,ES01023,0.3
2013,,,ES01023,PT,ES01023,2.3
2020,,,ES01023,PT,ES01023,4.2
2022,,,ES01023,PT,ES01023,5.2
2023,,,ES01023,PT,ES01023,7.7
2010,,,ES01023,PT,ES01023,0.3
2015,,,ES01023,PT,ES01023,2.6
2014,,,ES01023,PT,ES01023,1.9
2016,,,ES01023,PT,ES01023,2.8
2012,,,ES01023,PT,ES01023,1.9
2019,,,ES01023,PT,ES01023,3.5
2017,,,ES01023,PT,ES01023,3.0
2012,,,ES48902,PT,ES48902,0.1
2019,,,ES48902,PT,ES48902,5.0
2010,,,ES48902,PT,ES48902,0.1
2017,,,ES48902,PT,ES48902,0.3
2011,,,ES48902,PT,ES48902,0.1
2021,,,ES48902,PT,ES48902,5.9
2023,,,ES48902,PT,ES48902,19.6
2014,,,ES48902,PT,ES48902,0.1
2013,,,ES48902,PT,ES48902,0.1
2020,,,ES48902,PT,ES48902,5.0
2022,,,ES48902,PT,ES48902,11.7
