Year,Series,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2010,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,99.9
2016,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,99.9
2019,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,99.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,99.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Arrigorriaga,%,Arrigorriaga,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,99.0
2019,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2016,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2018,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2018,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,99.0
2020,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,99.0
2013,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2023,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,99.0
2014,Bainugela duten etxebizitzen proportzioa,,,Artea,%,Artea,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Artea,%,Artea,98.9
2022,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,98.5
2014,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2010,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.4
2020,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2021,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2018,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.5
2020,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.5
2021,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.5
2023,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.4
2010,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,98.5
2023,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.3
2019,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.1
2013,Edateko ura duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,97.8
2014,Bainugela duten etxebizitzen proportzioa,,,Artzentales,%,Artzentales,98.5
2016,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2010,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.0
2023,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2013,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2021,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.2
2019,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2020,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.3
2023,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.2
2019,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.3
2016,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.0
2010,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.7
2014,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2022,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.7
2018,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,98.9
2014,Edateko ura duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,98.9
2022,Bainugela duten etxebizitzen proportzioa,,,Artziniega,%,Artziniega,99.7
2013,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2015,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2023,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2016,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2013,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2014,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2021,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.8
2022,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,98.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Asparrena,%,Asparrena,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.2
2018,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.2
2020,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.5
2015,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.3
2021,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.0
2014,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,97.9
2016,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.3
2023,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.1
2013,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.1
2022,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.1
2022,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.7
2015,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.3
2019,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.8
2020,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,98.9
2021,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,97.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Asteasu,%,Asteasu,99.2
2020,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.9
2015,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2010,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.7
2021,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.9
2014,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.6
2023,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.9
2015,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.8
2022,Edateko ura duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.9
2020,Bainugela duten etxebizitzen proportzioa,,,Astigarraga,%,Astigarraga,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2018,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.6
2020,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.6
2019,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.6
2010,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,98.1
2016,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.8
2022,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2015,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2015,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2021,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2013,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,98.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2021,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.6
2014,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.8
2022,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,97.3
2023,Bainugela duten etxebizitzen proportzioa,,,Ataun,%,Ataun,96.9
2019,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2016,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2020,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2023,Edateko ura duten etxebizitzen proportzioa,,,Ataun,%,Ataun,99.8
2018,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2019,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2016,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2013,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2023,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Atxondo,%,Atxondo,99.8
2014,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2019,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.2
2018,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2020,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2020,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.6
2013,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2022,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2016,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.2
2014,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.2
2010,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.3
2021,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,97.2
2023,Bainugela duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,99.6
2022,Edateko ura duten etxebizitzen proportzioa,,,Aulesti,%,Aulesti,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2019,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.3
2018,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.2
2022,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.4
2023,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.3
2016,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.2
2010,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2019,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2013,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.2
2021,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.4
2014,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.2
2023,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.4
2021,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.5
2014,Edateko ura duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.5
2020,Bainugela duten etxebizitzen proportzioa,,,Ayala / Aiara,%,Ayala / Aiara,99.3
2014,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2015,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2023,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.7
2020,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2014,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2013,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2010,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.7
2016,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2016,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2018,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2019,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.6
2013,Bainugela duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,99.7
2023,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Azkoitia,%,Azkoitia,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.8
2022,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.7
2010,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.4
2018,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.6
2015,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.4
2013,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.4
2014,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.4
2023,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.7
2019,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.6
2018,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2020,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2022,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Azpeitia,%,Azpeitia,99.7
2015,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.7
2022,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,100.0
2014,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.7
2013,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.7
2018,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.4
2019,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.4
2010,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.1
2013,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.7
2014,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.3
2020,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.3
2021,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,100.0
2016,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.2
2023,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.2
2020,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,100.0
2018,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.6
2015,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.3
2019,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.6
2021,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.2
2010,Bainugela duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.5
2022,Edateko ura duten etxebizitzen proportzioa,,,Bakio,%,Bakio,99.2
2016,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2023,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2019,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2021,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2013,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2010,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2019,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2023,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2014,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2018,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2015,Edateko ura duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2020,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2021,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2013,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
2022,Bainugela duten etxebizitzen proportzioa,,,Baliarrain,%,Baliarrain,100.0
