Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2015,,,ES48054,PT,ES48054,0.0
2018,,,ES48054,PT,ES48054,0.0
2017,,,ES48054,PT,ES48054,0.0
2016,,,ES48054,PT,ES48054,0.0
2021,,,ES48054,PT,ES48054,0.0
2020,,,ES48054,PT,ES48054,0.0
2014,,,ES48054,PT,ES48054,0.0
2015,,,ES48057,PT,ES48057,1.8
2016,,,ES48057,PT,ES48057,2.5
2019,,,ES48057,PT,ES48057,2.8
2014,,,ES48057,PT,ES48057,1.6
2018,,,ES48057,PT,ES48057,3.1
2017,,,ES48057,PT,ES48057,3.1
2021,,,ES48057,PT,ES48057,1.6
2020,,,ES48057,PT,ES48057,2.3
2015,,,ES48055,PT,ES48055,0.4
2014,,,ES48055,PT,ES48055,0.4
2018,,,ES48055,PT,ES48055,0.5
2017,,,ES48055,PT,ES48055,0.5
2016,,,ES48055,PT,ES48055,0.5
2021,,,ES48055,PT,ES48055,0.7
2020,,,ES48055,PT,ES48055,0.6
2019,,,ES48055,PT,ES48055,0.5
2014,,,ES48056,PT,ES48056,6.9
2015,,,ES48056,PT,ES48056,5.3
2018,,,ES48056,PT,ES48056,5.8
2017,,,ES48056,PT,ES48056,7.0
2016,,,ES48056,PT,ES48056,5.6
2021,,,ES48056,PT,ES48056,10.4
2020,,,ES48056,PT,ES48056,11.0
2019,,,ES48056,PT,ES48056,8.9
2021,,,ES01034,PT,ES01034,31.8
2017,,,ES01034,PT,ES01034,26.2
2019,,,ES01034,PT,ES01034,39.8
2015,,,ES01034,PT,ES01034,26.8
2020,,,ES01034,PT,ES01034,33.7
2014,,,ES01034,PT,ES01034,21.1
2016,,,ES01034,PT,ES01034,28.8
2018,,,ES01034,PT,ES01034,43.8
2019,,,ES48081,PT,ES48081,0.9
2017,,,ES48081,PT,ES48081,1.1
2021,,,ES48081,PT,ES48081,1.0
2020,,,ES48081,PT,ES48081,0.9
2018,,,ES48081,PT,ES48081,1.1
2015,,,ES48081,PT,ES48081,1.0
2014,,,ES48081,PT,ES48081,0.9
2016,,,ES48081,PT,ES48081,1.0
2020,,,ES20053,PT,ES20053,0.1
2016,,,ES20053,PT,ES20053,0.1
2018,,,ES20053,PT,ES20053,0.1
2015,,,ES20053,PT,ES20053,0.1
2019,,,ES20053,PT,ES20053,0.1
2017,,,ES20053,PT,ES20053,0.1
2014,,,ES20053,PT,ES20053,0.1
2021,,,ES20053,PT,ES20053,0.1
2020,,,ES20054,PT,ES20054,1.3
2016,,,ES20054,PT,ES20054,1.5
2018,,,ES20054,PT,ES20054,1.2
2019,,,ES20054,PT,ES20054,1.4
2017,,,ES20054,PT,ES20054,1.7
2015,,,ES20054,PT,ES20054,1.5
2021,,,ES20054,PT,ES20054,1.4
2014,,,ES20054,PT,ES20054,1.4
2021,,,ES48903,PT,ES48903,0.2
2014,,,ES48903,PT,ES48903,0.2
2020,,,ES48903,PT,ES48903,0.2
2017,,,ES48903,PT,ES48903,0.2
2016,,,ES48903,PT,ES48903,0.2
2015,,,ES48903,PT,ES48903,0.2
2018,,,ES48903,PT,ES48903,0.1
2019,,,ES48903,PT,ES48903,0.1
2019,,,ES48058,PT,ES48058,0.7
2015,,,ES48058,PT,ES48058,0.9
2017,,,ES48058,PT,ES48058,0.8
2021,,,ES48058,PT,ES48058,0.6
2020,,,ES48058,PT,ES48058,0.7
2016,,,ES48058,PT,ES48058,0.9
2018,,,ES48058,PT,ES48058,0.7
2014,,,ES48058,PT,ES48058,0.9
2015,,,ES48059,PT,ES48059,1.6
2014,,,ES48059,PT,ES48059,1.6
2018,,,ES48059,PT,ES48059,2.2
2017,,,ES48059,PT,ES48059,2.7
2021,,,ES48059,PT,ES48059,3.4
2020,,,ES48059,PT,ES48059,2.5
2019,,,ES48059,PT,ES48059,2.3
2016,,,ES48059,PT,ES48059,2.4
2019,,,ES48060,PT,ES48060,2.5
2014,,,ES48060,PT,ES48060,1.7
2018,,,ES48060,PT,ES48060,2.1
2017,,,ES48060,PT,ES48060,2.2
2016,,,ES48060,PT,ES48060,2.2
2020,,,ES48060,PT,ES48060,2.7
2021,,,ES48060,PT,ES48060,3.4
2015,,,ES48060,PT,ES48060,2.0
2019,,,ES48061,PT,ES48061,6.0
2015,,,ES48061,PT,ES48061,4.7
2018,,,ES48061,PT,ES48061,5.1
2017,,,ES48061,PT,ES48061,5.7
2021,,,ES48061,PT,ES48061,7.1
2020,,,ES48061,PT,ES48061,7.3
2014,,,ES48061,PT,ES48061,6.2
2016,,,ES48061,PT,ES48061,6.6
2017,,,ES20901,PT,ES20901,0.7
2021,,,ES20901,PT,ES20901,0.7
2016,,,ES20901,PT,ES20901,0.6
2015,,,ES20901,PT,ES20901,0.5
2014,,,ES20901,PT,ES20901,0.5
2019,,,ES20901,PT,ES20901,0.6
2018,,,ES20901,PT,ES20901,0.5
2020,,,ES20901,PT,ES20901,0.6
2015,,,ES48062,PT,ES48062,22.6
2014,,,ES48062,PT,ES48062,20.1
2017,,,ES48062,PT,ES48062,28.8
2020,,,ES48062,PT,ES48062,24.8
2021,,,ES48062,PT,ES48062,30.3
2016,,,ES48062,PT,ES48062,26.4
2019,,,ES48062,PT,ES48062,27.9
2018,,,ES48062,PT,ES48062,25.7
2019,,,ES48063,PT,ES48063,7.8
2016,,,ES48063,PT,ES48063,7.0
2014,,,ES48063,PT,ES48063,8.4
2015,,,ES48063,PT,ES48063,8.5
2018,,,ES48063,PT,ES48063,6.0
2017,,,ES48063,PT,ES48063,7.0
2021,,,ES48063,PT,ES48063,9.6
2020,,,ES48063,PT,ES48063,9.5
2019,,,ES48064,PT,ES48064,6.0
2014,,,ES48064,PT,ES48064,5.0
2017,,,ES48064,PT,ES48064,6.5
2021,,,ES48064,PT,ES48064,8.0
2020,,,ES48064,PT,ES48064,6.5
2016,,,ES48064,PT,ES48064,6.5
2018,,,ES48064,PT,ES48064,6.2
2015,,,ES48064,PT,ES48064,4.9
2014,,,ES01039,PT,ES01039,30.7
2016,,,ES01039,PT,ES01039,34.7
2019,,,ES01039,PT,ES01039,31.2
2018,,,ES01039,PT,ES01039,35.5
2020,,,ES01039,PT,ES01039,23.3
2017,,,ES01039,PT,ES01039,33.0
2021,,,ES01039,PT,ES01039,22.5
2015,,,ES01039,PT,ES01039,28.1
2015,,,ES48066,PT,ES48066,15.8
2014,,,ES48066,PT,ES48066,14.2
2016,,,ES48066,PT,ES48066,17.7
2020,,,ES48066,PT,ES48066,18.2
2021,,,ES48066,PT,ES48066,19.6
2019,,,ES48066,PT,ES48066,12.1
2018,,,ES48066,PT,ES48066,13.5
2017,,,ES48066,PT,ES48066,16.9
2015,,,ES48068,PT,ES48068,1.0
2019,,,ES48068,PT,ES48068,0.5
2017,,,ES48068,PT,ES48068,0.6
2021,,,ES48068,PT,ES48068,0.5
2020,,,ES48068,PT,ES48068,0.5
2016,,,ES48068,PT,ES48068,1.1
2018,,,ES48068,PT,ES48068,0.6
2014,,,ES48068,PT,ES48068,1.1
2019,,,ES48069,PT,ES48069,0.4
2015,,,ES48069,PT,ES48069,0.6
2018,,,ES48069,PT,ES48069,0.4
2017,,,ES48069,PT,ES48069,0.4
2021,,,ES48069,PT,ES48069,0.4
2020,,,ES48069,PT,ES48069,0.4
2014,,,ES48069,PT,ES48069,0.5
2016,,,ES48069,PT,ES48069,0.5
2019,,,ES48007,PT,ES48007,12.2
2014,,,ES48007,PT,ES48007,9.0
2015,,,ES48007,PT,ES48007,9.5
2018,,,ES48007,PT,ES48007,10.0
2016,,,ES48007,PT,ES48007,11.0
2017,,,ES48007,PT,ES48007,10.3
2021,,,ES48007,PT,ES48007,17.7
2020,,,ES48007,PT,ES48007,11.1
2019,,,ES48908,PT,ES48908,3.9
2017,,,ES48908,PT,ES48908,5.1
2020,,,ES48908,PT,ES48908,9.2
2014,,,ES48908,PT,ES48908,3.6
2016,,,ES48908,PT,ES48908,4.8
2018,,,ES48908,PT,ES48908,4.1
2015,,,ES48908,PT,ES48908,3.9
2021,,,ES48908,PT,ES48908,4.0
2019,,,ES48071,PT,ES48071,0.2
2015,,,ES48071,PT,ES48071,0.2
2018,,,ES48071,PT,ES48071,0.2
2017,,,ES48071,PT,ES48071,0.2
2021,,,ES48071,PT,ES48071,0.2
2020,,,ES48071,PT,ES48071,0.4
2014,,,ES48071,PT,ES48071,0.6
2016,,,ES48071,PT,ES48071,0.2
2017,,,ES20057,PT,ES20057,12.6
2019,,,ES20057,PT,ES20057,6.9
2015,,,ES20057,PT,ES20057,9.2
2021,,,ES20057,PT,ES20057,10.5
2014,,,ES20057,PT,ES20057,9.2
2016,,,ES20057,PT,ES20057,10.7
2018,,,ES20057,PT,ES20057,6.4
2020,,,ES20057,PT,ES20057,7.3
2020,,,ES20056,PT,ES20056,2.4
2018,,,ES20056,PT,ES20056,2.2
2014,,,ES20056,PT,ES20056,1.9
2017,,,ES20056,PT,ES20056,2.2
2015,,,ES20056,PT,ES20056,1.9
2016,,,ES20056,PT,ES20056,2.1
2019,,,ES20056,PT,ES20056,2.3
2021,,,ES20056,PT,ES20056,2.4
2014,,,ES48067,PT,ES48067,6.4
2015,,,ES48067,PT,ES48067,7.3
2018,,,ES48067,PT,ES48067,6.7
2016,,,ES48067,PT,ES48067,7.6
2021,,,ES48067,PT,ES48067,8.5
2020,,,ES48067,PT,ES48067,7.7
2017,,,ES48067,PT,ES48067,7.3
2019,,,ES48067,PT,ES48067,7.8
2020,,,ES48909,PT,ES48909,13.0
2018,,,ES48909,PT,ES48909,11.2
2016,,,ES48909,PT,ES48909,12.0
2021,,,ES48909,PT,ES48909,17.0
2014,,,ES48909,PT,ES48909,9.7
2017,,,ES48909,PT,ES48909,11.7
2019,,,ES48909,PT,ES48909,12.3
2015,,,ES48909,PT,ES48909,10.7
2015,,,ES01041,PT,ES01041,32.6
2016,,,ES01041,PT,ES01041,36.2
2018,,,ES01041,PT,ES01041,38.9
2021,,,ES01041,PT,ES01041,36.2
2020,,,ES01041,PT,ES01041,33.8
2014,,,ES01041,PT,ES01041,25.1
2019,,,ES01041,PT,ES01041,35.4
2017,,,ES01041,PT,ES01041,34.4
2017,,,ES20063,PT,ES20063,0.3
2021,,,ES20063,PT,ES20063,0.3
2014,,,ES20063,PT,ES20063,0.4
2015,,,ES20063,PT,ES20063,0.4
2016,,,ES20063,PT,ES20063,0.3
2018,,,ES20063,PT,ES20063,0.2
2019,,,ES20063,PT,ES20063,0.3
2020,,,ES20063,PT,ES20063,0.2
2019,,,ES01042,PT,ES01042,3.7
2014,,,ES01042,PT,ES01042,5.2
2016,,,ES01042,PT,ES01042,5.0
2018,,,ES01042,PT,ES01042,4.7
2021,,,ES01042,PT,ES01042,7.3
2020,,,ES01042,PT,ES01042,4.0
2017,,,ES01042,PT,ES01042,5.1
2015,,,ES01042,PT,ES01042,4.3
2019,,,ES20058,PT,ES20058,0.2
2017,,,ES20058,PT,ES20058,0.3
2015,,,ES20058,PT,ES20058,0.2
2021,,,ES20058,PT,ES20058,0.2
2014,,,ES20058,PT,ES20058,0.2
2016,,,ES20058,PT,ES20058,0.2
2018,,,ES20058,PT,ES20058,0.2
2020,,,ES20058,PT,ES20058,0.2
2015,,,ES48073,PT,ES48073,15.8
2014,,,ES48073,PT,ES48073,12.3
2017,,,ES48073,PT,ES48073,15.5
2020,,,ES48073,PT,ES48073,11.2
2021,,,ES48073,PT,ES48073,9.0
2018,,,ES48073,PT,ES48073,13.2
2019,,,ES48073,PT,ES48073,15.4
2016,,,ES48073,PT,ES48073,16.0
2017,,,ES20059,PT,ES20059,0.8
2019,,,ES20059,PT,ES20059,0.6
2015,,,ES20059,PT,ES20059,0.6
2021,,,ES20059,PT,ES20059,0.7
2014,,,ES20059,PT,ES20059,0.7
2016,,,ES20059,PT,ES20059,0.7
2018,,,ES20059,PT,ES20059,0.5
2020,,,ES20059,PT,ES20059,0.6
2020,,,ES20076,PT,ES20076,0.1
2016,,,ES20076,PT,ES20076,0.1
2021,,,ES20076,PT,ES20076,0.1
2015,,,ES20076,PT,ES20076,0.1
2014,,,ES20076,PT,ES20076,0.1
2019,,,ES20076,PT,ES20076,0.1
2018,,,ES20076,PT,ES20076,0.1
2017,,,ES20076,PT,ES20076,0.1
2017,,,ES20905,PT,ES20905,16.2
2021,,,ES20905,PT,ES20905,13.6
2016,,,ES20905,PT,ES20905,16.7
2015,,,ES20905,PT,ES20905,15.1
2014,,,ES20905,PT,ES20905,17.7
2019,,,ES20905,PT,ES20905,13.6
2018,,,ES20905,PT,ES20905,12.8
2020,,,ES20905,PT,ES20905,14.6
2021,,,ES20060,PT,ES20060,11.1
2015,,,ES20060,PT,ES20060,10.2
2019,,,ES20060,PT,ES20060,9.4
2017,,,ES20060,PT,ES20060,14.8
2014,,,ES20060,PT,ES20060,7.3
2016,,,ES20060,PT,ES20060,12.6
2018,,,ES20060,PT,ES20060,12.8
2020,,,ES20060,PT,ES20060,9.8
2021,,,ES20061,PT,ES20061,4.3
2014,,,ES20061,PT,ES20061,4.3
2015,,,ES20061,PT,ES20061,4.6
2017,,,ES20061,PT,ES20061,6.9
2019,,,ES20061,PT,ES20061,5.7
2016,,,ES20061,PT,ES20061,5.2
2018,,,ES20061,PT,ES20061,6.9
2020,,,ES20061,PT,ES20061,3.3
2017,,,ES20062,PT,ES20062,0.3
2021,,,ES20062,PT,ES20062,0.6
2015,,,ES20062,PT,ES20062,0.3
2019,,,ES20062,PT,ES20062,0.3
2018,,,ES20062,PT,ES20062,0.2
2014,,,ES20062,PT,ES20062,0.3
2020,,,ES20062,PT,ES20062,0.4
2016,,,ES20062,PT,ES20062,0.3
2014,,,ES48075,PT,ES48075,2.2
2019,,,ES48075,PT,ES48075,1.6
2018,,,ES48075,PT,ES48075,1.5
2016,,,ES48075,PT,ES48075,2.2
2021,,,ES48075,PT,ES48075,3.1
2020,,,ES48075,PT,ES48075,2.1
2017,,,ES48075,PT,ES48075,2.0
2015,,,ES48075,PT,ES48075,2.3
2019,,,ES48083,PT,ES48083,0.1
2014,,,ES48083,PT,ES48083,0.1
2018,,,ES48083,PT,ES48083,0.1
2017,,,ES48083,PT,ES48083,0.1
2021,,,ES48083,PT,ES48083,0.1
2020,,,ES48083,PT,ES48083,0.1
2015,,,ES48083,PT,ES48083,0.1
2016,,,ES48083,PT,ES48083,0.1
2019,,,ES48072,PT,ES48072,0.7
2015,,,ES48072,PT,ES48072,0.9
2017,,,ES48072,PT,ES48072,0.8
2021,,,ES48072,PT,ES48072,0.9
2020,,,ES48072,PT,ES48072,0.8
2018,,,ES48072,PT,ES48072,0.7
2014,,,ES48072,PT,ES48072,0.9
2016,,,ES48072,PT,ES48072,0.8
2015,,,ES01043,PT,ES01043,4.4
2017,,,ES01043,PT,ES01043,6.3
2019,,,ES01043,PT,ES01043,7.7
2014,,,ES01043,PT,ES01043,3.2
2016,,,ES01043,PT,ES01043,5.3
2018,,,ES01043,PT,ES01043,8.1
2021,,,ES01043,PT,ES01043,7.0
2020,,,ES01043,PT,ES01043,6.0
2018,,,ES20064,PT,ES20064,2.3
2019,,,ES20064,PT,ES20064,3.5
2020,,,ES20064,PT,ES20064,3.1
2021,,,ES20064,PT,ES20064,2.4
2017,,,ES20064,PT,ES20064,1.9
2014,,,ES20064,PT,ES20064,2.1
2015,,,ES20064,PT,ES20064,2.2
2016,,,ES20064,PT,ES20064,2.2
2016,,,ES01044,PT,ES01044,28.3
2019,,,ES01044,PT,ES01044,29.8
2017,,,ES01044,PT,ES01044,27.2
2014,,,ES01044,PT,ES01044,26.8
2021,,,ES01044,PT,ES01044,36.8
2018,,,ES01044,PT,ES01044,28.6
2020,,,ES01044,PT,ES01044,30.7
2015,,,ES01044,PT,ES01044,25.9
2015,,,ES48077,PT,ES48077,2.3
2019,,,ES48077,PT,ES48077,1.1
2018,,,ES48077,PT,ES48077,1.3
2017,,,ES48077,PT,ES48077,1.3
2016,,,ES48077,PT,ES48077,1.8
2021,,,ES48077,PT,ES48077,1.4
2020,,,ES48077,PT,ES48077,1.4
2014,,,ES48077,PT,ES48077,2.2
2014,,,ES48078,PT,ES48078,0.0
2015,,,ES48078,PT,ES48078,0.0
2018,,,ES48078,PT,ES48078,0.0
2017,,,ES48078,PT,ES48078,0.0
2016,,,ES48078,PT,ES48078,0.0
2021,,,ES48078,PT,ES48078,0.0
2020,,,ES48078,PT,ES48078,0.0
2019,,,ES48078,PT,ES48078,0.0
2019,,,ES01047,PT,ES01047,1.5
2014,,,ES01047,PT,ES01047,1.2
2016,,,ES01047,PT,ES01047,1.4
2021,,,ES01047,PT,ES01047,1.5
2018,,,ES01047,PT,ES01047,1.7
2020,,,ES01047,PT,ES01047,1.3
2015,,,ES01047,PT,ES01047,1.2
2017,,,ES01047,PT,ES01047,1.5
2015,,,ES01052,PT,ES01052,17.6
2019,,,ES01052,PT,ES01052,17.6
2016,,,ES01052,PT,ES01052,20.7
2017,,,ES01052,PT,ES01052,19.0
2014,,,ES01052,PT,ES01052,12.6
2018,,,ES01052,PT,ES01052,21.0
2020,,,ES01052,PT,ES01052,12.8
2021,,,ES01052,PT,ES01052,13.7
2014,,,ES01053,PT,ES01053,20.1
2021,,,ES01053,PT,ES01053,18.8
2017,,,ES01053,PT,ES01053,20.6
2018,,,ES01053,PT,ES01053,21.6
2016,,,ES01053,PT,ES01053,21.4
2019,,,ES01053,PT,ES01053,18.3
2015,,,ES01053,PT,ES01053,20.8
2020,,,ES01053,PT,ES01053,17.9
2014,,,ES48082,PT,ES48082,0.2
2015,,,ES48082,PT,ES48082,0.1
2018,,,ES48082,PT,ES48082,0.2
2017,,,ES48082,PT,ES48082,0.1
2016,,,ES48082,PT,ES48082,0.2
2021,,,ES48082,PT,ES48082,0.2
2020,,,ES48082,PT,ES48082,0.3
2019,,,ES48082,PT,ES48082,0.2
2016,,,ES20070,PT,ES20070,2.1
2015,,,ES20070,PT,ES20070,2.5
2017,,,ES20070,PT,ES20070,2.6
2018,,,ES20070,PT,ES20070,2.1
2019,,,ES20070,PT,ES20070,2.6
2020,,,ES20070,PT,ES20070,2.5
2014,,,ES20070,PT,ES20070,2.4
2021,,,ES20070,PT,ES20070,3.1
2019,,,ES48084,PT,ES48084,0.0
2015,,,ES48084,PT,ES48084,0.0
2018,,,ES48084,PT,ES48084,0.0
2017,,,ES48084,PT,ES48084,0.0
2016,,,ES48084,PT,ES48084,0.0
2021,,,ES48084,PT,ES48084,0.0
2020,,,ES48084,PT,ES48084,0.0
2014,,,ES48084,PT,ES48084,0.0
2018,,,ES48904,PT,ES48904,0.1
2021,,,ES48904,PT,ES48904,0.1
2016,,,ES48904,PT,ES48904,0.1
2019,,,ES48904,PT,ES48904,0.1
2015,,,ES48904,PT,ES48904,0.1
2014,,,ES48904,PT,ES48904,0.1
2020,,,ES48904,PT,ES48904,0.1
2017,,,ES48904,PT,ES48904,0.1
2015,,,ES48085,PT,ES48085,0.7
2019,,,ES48085,PT,ES48085,0.3
2018,,,ES48085,PT,ES48085,0.3
2017,,,ES48085,PT,ES48085,0.4
2016,,,ES48085,PT,ES48085,0.5
2021,,,ES48085,PT,ES48085,0.2
2020,,,ES48085,PT,ES48085,0.2
2014,,,ES48085,PT,ES48085,0.7
2014,,,ES48086,PT,ES48086,4.3
2015,,,ES48086,PT,ES48086,3.1
2018,,,ES48086,PT,ES48086,3.6
2017,,,ES48086,PT,ES48086,3.7
2016,,,ES48086,PT,ES48086,3.4
2020,,,ES48086,PT,ES48086,3.6
2021,,,ES48086,PT,ES48086,5.2
2019,,,ES48086,PT,ES48086,3.9
2014,,,ES20065,PT,ES20065,0.4
2016,,,ES20065,PT,ES20065,0.5
2018,,,ES20065,PT,ES20065,0.5
2020,,,ES20065,PT,ES20065,0.7
2019,,,ES20065,PT,ES20065,0.7
2015,,,ES20065,PT,ES20065,0.5
2017,,,ES20065,PT,ES20065,0.7
2021,,,ES20065,PT,ES20065,0.8
2019,,,ES48076,PT,ES48076,1.0
2015,,,ES48076,PT,ES48076,0.4
2018,,,ES48076,PT,ES48076,0.8
2017,,,ES48076,PT,ES48076,0.9
2016,,,ES48076,PT,ES48076,0.6
2020,,,ES48076,PT,ES48076,1.0
2021,,,ES48076,PT,ES48076,1.2
2014,,,ES48076,PT,ES48076,0.4
2017,,,ES20071,PT,ES20071,0.3
2020,,,ES20071,PT,ES20071,0.3
2015,,,ES20071,PT,ES20071,0.4
2019,,,ES20071,PT,ES20071,0.3
2014,,,ES20071,PT,ES20071,0.4
2016,,,ES20071,PT,ES20071,0.3
2018,,,ES20071,PT,ES20071,0.3
2021,,,ES20071,PT,ES20071,0.3
2019,,,ES48087,PT,ES48087,12.2
2014,,,ES48087,PT,ES48087,9.3
2018,,,ES48087,PT,ES48087,10.9
2016,,,ES48087,PT,ES48087,9.2
2017,,,ES48087,PT,ES48087,10.2
2020,,,ES48087,PT,ES48087,12.4
2021,,,ES48087,PT,ES48087,14.0
2015,,,ES48087,PT,ES48087,7.7
2019,,,ES48088,PT,ES48088,3.9
2015,,,ES48088,PT,ES48088,2.9
2018,,,ES48088,PT,ES48088,3.2
2016,,,ES48088,PT,ES48088,3.4
2017,,,ES48088,PT,ES48088,3.2
2021,,,ES48088,PT,ES48088,4.7
2020,,,ES48088,PT,ES48088,4.3
2014,,,ES48088,PT,ES48088,3.5
2019,,,ES48065,PT,ES48065,0.3
2015,,,ES48065,PT,ES48065,0.3
2018,,,ES48065,PT,ES48065,0.3
2017,,,ES48065,PT,ES48065,0.3
2016,,,ES48065,PT,ES48065,0.3
2020,,,ES48065,PT,ES48065,0.3
2021,,,ES48065,PT,ES48065,0.3
2014,,,ES48065,PT,ES48065,0.2
2015,,,ES48089,PT,ES48089,0.3
2014,,,ES48089,PT,ES48089,0.3
2018,,,ES48089,PT,ES48089,0.2
2017,,,ES48089,PT,ES48089,0.3
2016,,,ES48089,PT,ES48089,0.5
2021,,,ES48089,PT,ES48089,0.2
2020,,,ES48089,PT,ES48089,0.2
2019,,,ES48089,PT,ES48089,0.2
2014,,,ES48074,PT,ES48074,3.5
2019,,,ES48074,PT,ES48074,4.0
2015,,,ES48074,PT,ES48074,3.1
2018,,,ES48074,PT,ES48074,3.5
2017,,,ES48074,PT,ES48074,3.9
2016,,,ES48074,PT,ES48074,3.5
2021,,,ES48074,PT,ES48074,4.2
2020,,,ES48074,PT,ES48074,4.5
2015,,,ES01054,PT,ES01054,6.2
2014,,,ES01054,PT,ES01054,8.7
2017,,,ES01054,PT,ES01054,5.7
2019,,,ES01054,PT,ES01054,4.2
2016,,,ES01054,PT,ES01054,5.4
2021,,,ES01054,PT,ES01054,3.4
2018,,,ES01054,PT,ES01054,6.2
2020,,,ES01054,PT,ES01054,3.8
2020,,,ES20072,PT,ES20072,0.5
2021,,,ES20072,PT,ES20072,0.5
2018,,,ES20072,PT,ES20072,0.4
2016,,,ES20072,PT,ES20072,0.5
2014,,,ES20072,PT,ES20072,0.5
2019,,,ES20072,PT,ES20072,0.5
2015,,,ES20072,PT,ES20072,0.6
2017,,,ES20072,PT,ES20072,0.5
2021,,,ES20077,PT,ES20077,0.3
2020,,,ES20077,PT,ES20077,0.3
2016,,,ES20077,PT,ES20077,0.3
2015,,,ES20077,PT,ES20077,0.2
2014,,,ES20077,PT,ES20077,0.2
2019,,,ES20077,PT,ES20077,0.3
2018,,,ES20077,PT,ES20077,0.2
2017,,,ES20077,PT,ES20077,0.3
2020,,,ES20073,PT,ES20073,0.5
2016,,,ES20073,PT,ES20073,0.5
2014,,,ES20073,PT,ES20073,0.4
2018,,,ES20073,PT,ES20073,0.5
2021,,,ES20073,PT,ES20073,0.6
2015,,,ES20073,PT,ES20073,0.6
2019,,,ES20073,PT,ES20073,0.5
2017,,,ES20073,PT,ES20073,0.6
2019,,,ES01055,PT,ES01055,18.4
2016,,,ES01055,PT,ES01055,17.2
2014,,,ES01055,PT,ES01055,20.6
2015,,,ES01055,PT,ES01055,17.9
2017,,,ES01055,PT,ES01055,17.0
2021,,,ES01055,PT,ES01055,20.0
2018,,,ES01055,PT,ES01055,17.8
2020,,,ES01055,PT,ES01055,17.3
2019,,,ES48080,PT,ES48080,0.0
2014,,,ES48080,PT,ES48080,0.1
2015,,,ES48080,PT,ES48080,0.0
2018,,,ES48080,PT,ES48080,0.0
2017,,,ES48080,PT,ES48080,0.1
2016,,,ES48080,PT,ES48080,0.0
2021,,,ES48080,PT,ES48080,0.0
2020,,,ES48080,PT,ES48080,0.0
2017,,,ES20075,PT,ES20075,0.6
2021,,,ES20075,PT,ES20075,0.5
2020,,,ES20075,PT,ES20075,0.5
2016,,,ES20075,PT,ES20075,0.5
2014,,,ES20075,PT,ES20075,0.5
2015,,,ES20075,PT,ES20075,0.5
2019,,,ES20075,PT,ES20075,0.5
2018,,,ES20075,PT,ES20075,0.4
2014,,,ES01057,PT,ES01057,10.2
2015,,,ES01057,PT,ES01057,13.9
2019,,,ES01057,PT,ES01057,12.4
2016,,,ES01057,PT,ES01057,13.9
2020,,,ES01057,PT,ES01057,13.2
2017,,,ES01057,PT,ES01057,12.5
2021,,,ES01057,PT,ES01057,13.7
2018,,,ES01057,PT,ES01057,14.6
2019,,,ES01059,PT,ES01059,0.2
2018,,,ES01059,PT,ES01059,0.2
2015,,,ES01059,PT,ES01059,0.2
2017,,,ES01059,PT,ES01059,0.2
2014,,,ES01059,PT,ES01059,0.2
2016,,,ES01059,PT,ES01059,0.2
2021,,,ES01059,PT,ES01059,0.2
2020,,,ES01059,PT,ES01059,0.2
2019,,,ES01060,PT,ES01060,56.9
2015,,,ES01060,PT,ES01060,42.1
2017,,,ES01060,PT,ES01060,52.7
2014,,,ES01060,PT,ES01060,37.0
2016,,,ES01060,PT,ES01060,47.5
2021,,,ES01060,PT,ES01060,62.6
2018,,,ES01060,PT,ES01060,59.6
2020,,,ES01060,PT,ES01060,54.2
2017,,,ES48095,PT,ES48095,0.4
2020,,,ES48095,PT,ES48095,0.5
2019,,,ES48095,PT,ES48095,0.4
2015,,,ES48095,PT,ES48095,0.5
2021,,,ES48095,PT,ES48095,0.5
2014,,,ES48095,PT,ES48095,0.5
2016,,,ES48095,PT,ES48095,0.5
2018,,,ES48095,PT,ES48095,0.4
2021,,,ES20078,PT,ES20078,3.0
2016,,,ES20078,PT,ES20078,2.5
2015,,,ES20078,PT,ES20078,2.5
2014,,,ES20078,PT,ES20078,2.2
2018,,,ES20078,PT,ES20078,2.5
2019,,,ES20078,PT,ES20078,2.9
2017,,,ES20078,PT,ES20078,3.1
2020,,,ES20078,PT,ES20078,2.8
2015,,,ES01061,PT,ES01061,26.6
2019,,,ES01061,PT,ES01061,23.2
2017,,,ES01061,PT,ES01061,21.6
2014,,,ES01061,PT,ES01061,29.0
2016,,,ES01061,PT,ES01061,24.5
2021,,,ES01061,PT,ES01061,25.9
2018,,,ES01061,PT,ES01061,24.4
2020,,,ES01061,PT,ES01061,21.4
2016,,,ES48096,PT,ES48096,1.1
2014,,,ES48096,PT,ES48096,1.0
2018,,,ES48096,PT,ES48096,0.9
2020,,,ES48096,PT,ES48096,0.9
2019,,,ES48096,PT,ES48096,0.9
2017,,,ES48096,PT,ES48096,1.0
2015,,,ES48096,PT,ES48096,1.2
2021,,,ES48096,PT,ES48096,1.2
2019,,,ES01062,PT,ES01062,18.7
2015,,,ES01062,PT,ES01062,30.0
2018,,,ES01062,PT,ES01062,20.6
2020,,,ES01062,PT,ES01062,14.5
2017,,,ES01062,PT,ES01062,21.9
2021,,,ES01062,PT,ES01062,14.5
2014,,,ES01062,PT,ES01062,27.3
2016,,,ES01062,PT,ES01062,25.8
2021,,,ES48905,PT,ES48905,0.1
2017,,,ES48905,PT,ES48905,0.1
2016,,,ES48905,PT,ES48905,0.1
2020,,,ES48905,PT,ES48905,0.1
