Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2021,All,,,Berriz,Porcentaje,Berriz,0.3
2013,All,,,Berrobi,Porcentaje,Berrobi,5.7
2019,All,,,Berrobi,Porcentaje,Berrobi,6.3
2010,All,,,Berrobi,Porcentaje,Berrobi,5.5
2012,All,,,Berrobi,Porcentaje,Berrobi,4.7
2018,All,,,Berrobi,Porcentaje,Berrobi,5.4
2015,All,,,Berrobi,Porcentaje,Berrobi,5.9
2022,All,,,Berrobi,Porcentaje,Berrobi,8.0
2017,All,,,Berrobi,Porcentaje,Berrobi,4.9
2014,All,,,Berrobi,Porcentaje,Berrobi,5.8
2021,All,,,Berrobi,Porcentaje,Berrobi,5.0
2016,All,,,Berrobi,Porcentaje,Berrobi,6.6
2023,All,,,Berrobi,Porcentaje,Berrobi,8.1
2020,All,,,Berrobi,Porcentaje,Berrobi,5.8
2011,All,,,Berrobi,Porcentaje,Berrobi,5.6
2022,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,11.0
2023,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,14.0
2013,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2021,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,7.1
2017,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2010,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2018,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2016,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2012,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2011,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2020,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,9.2
2014,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2019,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2015,All,,,Bidania-Goiatz,Porcentaje,Bidania-Goiatz,0.0
2023,All,,,Bilbao,Porcentaje,Bilbao,1.0
2012,All,,,Bilbao,Porcentaje,Bilbao,0.0
2018,All,,,Bilbao,Porcentaje,Bilbao,1.5
2010,All,,,Bilbao,Porcentaje,Bilbao,0.0
2021,All,,,Bilbao,Porcentaje,Bilbao,1.0
2019,All,,,Bilbao,Porcentaje,Bilbao,1.6
2015,All,,,Bilbao,Porcentaje,Bilbao,0.0
2017,All,,,Bilbao,Porcentaje,Bilbao,1.5
2014,All,,,Bilbao,Porcentaje,Bilbao,0.0
2016,All,,,Bilbao,Porcentaje,Bilbao,1.5
2020,All,,,Bilbao,Porcentaje,Bilbao,1.0
2022,All,,,Bilbao,Porcentaje,Bilbao,1.0
2011,All,,,Bilbao,Porcentaje,Bilbao,0.0
2013,All,,,Bilbao,Porcentaje,Bilbao,0.0
2015,All,,,Busturia,Porcentaje,Busturia,5.0
2011,All,,,Busturia,Porcentaje,Busturia,2.2
2017,All,,,Busturia,Porcentaje,Busturia,5.6
2018,All,,,Busturia,Porcentaje,Busturia,5.8
2013,All,,,Busturia,Porcentaje,Busturia,5.1
2023,All,,,Busturia,Porcentaje,Busturia,5.8
2014,All,,,Busturia,Porcentaje,Busturia,4.5
2021,All,,,Busturia,Porcentaje,Busturia,5.8
2019,All,,,Busturia,Porcentaje,Busturia,5.5
2010,All,,,Busturia,Porcentaje,Busturia,2.1
2012,All,,,Busturia,Porcentaje,Busturia,4.5
2016,All,,,Busturia,Porcentaje,Busturia,5.7
2020,All,,,Busturia,Porcentaje,Busturia,5.6
2022,All,,,Busturia,Porcentaje,Busturia,5.8
2022,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,8.8
2021,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,4.9
2018,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,3.4
2011,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,1.4
2014,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,2.4
2020,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,4.8
2023,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,9.0
2017,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,3.3
2019,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,4.8
2010,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,0.3
2013,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,2.3
2016,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,3.2
2015,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,2.3
2012,All,,,Campezo/Kanpezu,Porcentaje,Campezo/Kanpezu,2.2
2020,All,,,Deba,Porcentaje,Deba,6.2
2018,All,,,Deba,Porcentaje,Deba,3.3
2012,All,,,Deba,Porcentaje,Deba,3.8
2013,All,,,Deba,Porcentaje,Deba,3.1
2017,All,,,Deba,Porcentaje,Deba,3.1
2022,All,,,Deba,Porcentaje,Deba,7.0
2019,All,,,Deba,Porcentaje,Deba,6.1
2011,All,,,Deba,Porcentaje,Deba,3.8
2015,All,,,Deba,Porcentaje,Deba,5.3
2021,All,,,Deba,Porcentaje,Deba,7.0
2023,All,,,Deba,Porcentaje,Deba,7.1
2010,All,,,Deba,Porcentaje,Deba,3.7
2014,All,,,Deba,Porcentaje,Deba,2.9
2016,All,,,Deba,Porcentaje,Deba,6.6
2023,All,,,Derio,Porcentaje,Derio,4.3
2021,All,,,Derio,Porcentaje,Derio,4.5
2018,All,,,Derio,Porcentaje,Derio,7.4
2016,All,,,Derio,Porcentaje,Derio,7.4
2010,All,,,Derio,Porcentaje,Derio,0.0
2012,All,,,Derio,Porcentaje,Derio,0.0
2013,All,,,Derio,Porcentaje,Derio,0.0
2019,All,,,Derio,Porcentaje,Derio,8.5
2014,All,,,Derio,Porcentaje,Derio,0.0
2017,All,,,Derio,Porcentaje,Derio,7.4
2020,All,,,Derio,Porcentaje,Derio,4.5
2015,All,,,Derio,Porcentaje,Derio,3.7
2011,All,,,Derio,Porcentaje,Derio,0.0
2022,All,,,Derio,Porcentaje,Derio,4.4
2014,All,,,Dima,Porcentaje,Dima,0.2
2013,All,,,Dima,Porcentaje,Dima,0.2
2021,All,,,Dima,Porcentaje,Dima,1.0
2023,All,,,Dima,Porcentaje,Dima,2.2
2020,All,,,Dima,Porcentaje,Dima,0.4
2016,All,,,Dima,Porcentaje,Dima,0.3
2012,All,,,Dima,Porcentaje,Dima,0.2
2017,All,,,Dima,Porcentaje,Dima,0.3
2011,All,,,Dima,Porcentaje,Dima,0.2
2019,All,,,Dima,Porcentaje,Dima,0.4
2010,All,,,Dima,Porcentaje,Dima,0.3
2018,All,,,Dima,Porcentaje,Dima,0.3
2022,All,,,Dima,Porcentaje,Dima,2.4
2015,All,,,Dima,Porcentaje,Dima,0.2
2017,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.9
2021,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,1.5
2019,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,1.4
2011,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.8
2010,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.9
2012,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.8
2016,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.9
2020,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,1.6
2022,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,2.8
2014,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.8
2018,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.9
2023,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,2.8
2015,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,0.9
2013,All,,,Donostia / San Sebastián,Porcentaje,Donostia / San Sebastián,1.1
2016,All,,,Durango,Porcentaje,Durango,0.0
2019,All,,,Durango,Porcentaje,Durango,0.0
2017,All,,,Durango,Porcentaje,Durango,0.0
2011,All,,,Durango,Porcentaje,Durango,0.0
2021,All,,,Durango,Porcentaje,Durango,0.0
2014,All,,,Durango,Porcentaje,Durango,0.0
2020,All,,,Durango,Porcentaje,Durango,0.0
2022,All,,,Durango,Porcentaje,Durango,5.9
2023,All,,,Durango,Porcentaje,Durango,5.9
2018,All,,,Durango,Porcentaje,Durango,0.0
2013,All,,,Durango,Porcentaje,Durango,0.0
2015,All,,,Durango,Porcentaje,Durango,0.0
2010,All,,,Durango,Porcentaje,Durango,0.0
2012,All,,,Durango,Porcentaje,Durango,0.0
2013,All,,,Ea,Porcentaje,Ea,1.1
2023,All,,,Ea,Porcentaje,Ea,15.7
2015,All,,,Ea,Porcentaje,Ea,1.3
2011,All,,,Ea,Porcentaje,Ea,1.1
2010,All,,,Ea,Porcentaje,Ea,1.1
2018,All,,,Ea,Porcentaje,Ea,1.1
2019,All,,,Ea,Porcentaje,Ea,1.3
2017,All,,,Ea,Porcentaje,Ea,1.1
2021,All,,,Ea,Porcentaje,Ea,14.8
2012,All,,,Ea,Porcentaje,Ea,1.1
2014,All,,,Ea,Porcentaje,Ea,1.1
2016,All,,,Ea,Porcentaje,Ea,0.7
2020,All,,,Ea,Porcentaje,Ea,15.2
2022,All,,,Ea,Porcentaje,Ea,15.7
2021,All,,,Eibar,Porcentaje,Eibar,17.2
2018,All,,,Eibar,Porcentaje,Eibar,5.5
2017,All,,,Eibar,Porcentaje,Eibar,5.7
2016,All,,,Eibar,Porcentaje,Eibar,4.0
2022,All,,,Eibar,Porcentaje,Eibar,17.1
2012,All,,,Eibar,Porcentaje,Eibar,3.4
2015,All,,,Eibar,Porcentaje,Eibar,5.7
2023,All,,,Eibar,Porcentaje,Eibar,22.3
2010,All,,,Eibar,Porcentaje,Eibar,3.4
2011,All,,,Eibar,Porcentaje,Eibar,3.4
2014,All,,,Eibar,Porcentaje,Eibar,5.0
2020,All,,,Eibar,Porcentaje,Eibar,14.5
2013,All,,,Eibar,Porcentaje,Eibar,3.4
2019,All,,,Eibar,Porcentaje,Eibar,10.7
2011,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2017,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2013,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2021,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2012,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2016,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2020,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2019,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2014,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2015,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2018,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2010,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2023,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2022,All,,,Elantxobe,Porcentaje,Elantxobe,0.0
2014,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.5
2012,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.3
2011,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,2.2
2021,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,2.1
2015,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.3
2019,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,2.2
2017,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,2.0
2013,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.9
2016,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.8
2010,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.6
2018,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,1.9
2022,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,3.1
2020,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,2.1
2023,All,,,Elburgo/Burgelu,Porcentaje,Elburgo/Burgelu,3.1
2019,All,,,Elciego,Porcentaje,Elciego,17.7
2021,All,,,Elciego,Porcentaje,Elciego,21.7
2010,All,,,Elciego,Porcentaje,Elciego,0.0
2011,All,,,Elciego,Porcentaje,Elciego,0.0
2014,All,,,Elciego,Porcentaje,Elciego,0.5
2013,All,,,Elciego,Porcentaje,Elciego,8.3
2016,All,,,Elciego,Porcentaje,Elciego,1.1
2018,All,,,Elciego,Porcentaje,Elciego,14.1
2023,All,,,Elciego,Porcentaje,Elciego,23.1
2020,All,,,Elciego,Porcentaje,Elciego,17.8
2015,All,,,Elciego,Porcentaje,Elciego,0.5
2017,All,,,Elciego,Porcentaje,Elciego,1.1
2022,All,,,Elciego,Porcentaje,Elciego,23.1
2012,All,,,Elciego,Porcentaje,Elciego,19.9
2018,All,,,Elduain,Porcentaje,Elduain,0.6
2017,All,,,Elduain,Porcentaje,Elduain,0.5
2015,All,,,Elduain,Porcentaje,Elduain,0.3
2010,All,,,Elduain,Porcentaje,Elduain,0.0
2022,All,,,Elduain,Porcentaje,Elduain,0.8
2019,All,,,Elduain,Porcentaje,Elduain,0.7
2012,All,,,Elduain,Porcentaje,Elduain,0.0
2020,All,,,Elduain,Porcentaje,Elduain,0.7
2011,All,,,Elduain,Porcentaje,Elduain,0.0
2023,All,,,Elduain,Porcentaje,Elduain,0.8
2014,All,,,Elduain,Porcentaje,Elduain,0.3
2013,All,,,Elduain,Porcentaje,Elduain,0.0
2016,All,,,Elduain,Porcentaje,Elduain,0.5
2021,All,,,Elduain,Porcentaje,Elduain,0.7
2014,All,,,Elgeta,Porcentaje,Elgeta,0.0
2018,All,,,Elgeta,Porcentaje,Elgeta,0.0
2019,All,,,Elgeta,Porcentaje,Elgeta,0.0
2020,All,,,Elgeta,Porcentaje,Elgeta,0.0
2023,All,,,Elgeta,Porcentaje,Elgeta,3.7
2011,All,,,Elgeta,Porcentaje,Elgeta,0.0
2017,All,,,Elgeta,Porcentaje,Elgeta,0.0
2012,All,,,Elgeta,Porcentaje,Elgeta,0.0
2013,All,,,Elgeta,Porcentaje,Elgeta,0.0
2022,All,,,Elgeta,Porcentaje,Elgeta,1.8
2015,All,,,Elgeta,Porcentaje,Elgeta,0.0
2016,All,,,Elgeta,Porcentaje,Elgeta,0.0
2010,All,,,Elgeta,Porcentaje,Elgeta,0.0
2021,All,,,Elgeta,Porcentaje,Elgeta,1.8
2021,All,,,Elgoibar,Porcentaje,Elgoibar,4.7
2014,All,,,Elgoibar,Porcentaje,Elgoibar,0.8
2018,All,,,Elgoibar,Porcentaje,Elgoibar,2.0
2022,All,,,Elgoibar,Porcentaje,Elgoibar,4.8
2012,All,,,Elgoibar,Porcentaje,Elgoibar,1.4
2023,All,,,Elgoibar,Porcentaje,Elgoibar,4.8
2011,All,,,Elgoibar,Porcentaje,Elgoibar,1.4
2019,All,,,Elgoibar,Porcentaje,Elgoibar,4.7
2015,All,,,Elgoibar,Porcentaje,Elgoibar,0.8
2010,All,,,Elgoibar,Porcentaje,Elgoibar,1.4
2020,All,,,Elgoibar,Porcentaje,Elgoibar,3.8
2016,All,,,Elgoibar,Porcentaje,Elgoibar,1.9
2017,All,,,Elgoibar,Porcentaje,Elgoibar,1.9
2013,All,,,Elgoibar,Porcentaje,Elgoibar,0.7
2018,All,,,Elorrio,Porcentaje,Elorrio,0.4
2010,All,,,Elorrio,Porcentaje,Elorrio,0.1
2015,All,,,Elorrio,Porcentaje,Elorrio,0.1
2021,All,,,Elorrio,Porcentaje,Elorrio,18.3
2011,All,,,Elorrio,Porcentaje,Elorrio,0.1
2012,All,,,Elorrio,Porcentaje,Elorrio,0.1
2017,All,,,Elorrio,Porcentaje,Elorrio,0.2
2013,All,,,Elorrio,Porcentaje,Elorrio,0.1
2019,All,,,Elorrio,Porcentaje,Elorrio,3.4
2023,All,,,Elorrio,Porcentaje,Elorrio,24.4
2014,All,,,Elorrio,Porcentaje,Elorrio,0.1
2016,All,,,Elorrio,Porcentaje,Elorrio,0.2
2020,All,,,Elorrio,Porcentaje,Elorrio,3.6
2022,All,,,Elorrio,Porcentaje,Elorrio,24.0
2012,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,1.7
2011,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,0.2
2016,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,2.6
2015,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,2.4
2020,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.6
2023,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,5.7
2022,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,4.0
2010,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,0.2
2019,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.1
2014,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,1.7
2017,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,2.7
2018,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,2.7
2013,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,1.7
2021,All,,,Elvillar/Bilar,Porcentaje,Elvillar/Bilar,3.8
2014,All,,,Erandio,Porcentaje,Erandio,0.1
2020,All,,,Erandio,Porcentaje,Erandio,7.9
2016,All,,,Erandio,Porcentaje,Erandio,0.5
2013,All,,,Erandio,Porcentaje,Erandio,0.1
2023,All,,,Erandio,Porcentaje,Erandio,11.6
2019,All,,,Erandio,Porcentaje,Erandio,7.8
2010,All,,,Erandio,Porcentaje,Erandio,0.1
2018,All,,,Erandio,Porcentaje,Erandio,0.6
2015,All,,,Erandio,Porcentaje,Erandio,0.3
2011,All,,,Erandio,Porcentaje,Erandio,0.1
2017,All,,,Erandio,Porcentaje,Erandio,0.5
2022,All,,,Erandio,Porcentaje,Erandio,11.6
2012,All,,,Erandio,Porcentaje,Erandio,0.1
2021,All,,,Erandio,Porcentaje,Erandio,9.2
2021,All,,,Ereño,Porcentaje,Ereño,0.0
2013,All,,,Ereño,Porcentaje,Ereño,0.0
2014,All,,,Ereño,Porcentaje,Ereño,0.0
2017,All,,,Ereño,Porcentaje,Ereño,0.0
2023,All,,,Ereño,Porcentaje,Ereño,133.1
2015,All,,,Ereño,Porcentaje,Ereño,0.0
2011,All,,,Ereño,Porcentaje,Ereño,0.0
2010,All,,,Ereño,Porcentaje,Ereño,0.0
2012,All,,,Ereño,Porcentaje,Ereño,0.0
2016,All,,,Ereño,Porcentaje,Ereño,0.0
2018,All,,,Ereño,Porcentaje,Ereño,0.0
2020,All,,,Ereño,Porcentaje,Ereño,0.0
2022,All,,,Ereño,Porcentaje,Ereño,0.0
2019,All,,,Ereño,Porcentaje,Ereño,0.0
2013,All,,,Ermua,Porcentaje,Ermua,0.0
2018,All,,,Ermua,Porcentaje,Ermua,0.0
2017,All,,,Ermua,Porcentaje,Ermua,0.0
2010,All,,,Ermua,Porcentaje,Ermua,0.0
2015,All,,,Ermua,Porcentaje,Ermua,0.0
2021,All,,,Ermua,Porcentaje,Ermua,0.0
2019,All,,,Ermua,Porcentaje,Ermua,0.0
2011,All,,,Ermua,Porcentaje,Ermua,0.0
2012,All,,,Ermua,Porcentaje,Ermua,0.0
2016,All,,,Ermua,Porcentaje,Ermua,0.0
2020,All,,,Ermua,Porcentaje,Ermua,0.0
2022,All,,,Ermua,Porcentaje,Ermua,0.0
2023,All,,,Ermua,Porcentaje,Ermua,0.0
2014,All,,,Ermua,Porcentaje,Ermua,0.0
2021,All,,,Errenteria,Porcentaje,Errenteria,2.8
2019,All,,,Errenteria,Porcentaje,Errenteria,0.5
2013,All,,,Errenteria,Porcentaje,Errenteria,0.3
2011,All,,,Errenteria,Porcentaje,Errenteria,0.0
2023,All,,,Errenteria,Porcentaje,Errenteria,3.2
2010,All,,,Errenteria,Porcentaje,Errenteria,0.0
2012,All,,,Errenteria,Porcentaje,Errenteria,0.3
2016,All,,,Errenteria,Porcentaje,Errenteria,0.3
2018,All,,,Errenteria,Porcentaje,Errenteria,0.3
2020,All,,,Errenteria,Porcentaje,Errenteria,0.9
2014,All,,,Errenteria,Porcentaje,Errenteria,0.3
2022,All,,,Errenteria,Porcentaje,Errenteria,3.2
2015,All,,,Errenteria,Porcentaje,Errenteria,0.3
2017,All,,,Errenteria,Porcentaje,Errenteria,0.3
2011,All,,,Errezil,Porcentaje,Errezil,0.6
2019,All,,,Errezil,Porcentaje,Errezil,3.5
2015,All,,,Errezil,Porcentaje,Errezil,2.8
2021,All,,,Errezil,Porcentaje,Errezil,5.1
2012,All,,,Errezil,Porcentaje,Errezil,0.6
2016,All,,,Errezil,Porcentaje,Errezil,2.9
2020,All,,,Errezil,Porcentaje,Errezil,3.9
2023,All,,,Errezil,Porcentaje,Errezil,7.8
2013,All,,,Errezil,Porcentaje,Errezil,1.3
2017,All,,,Errezil,Porcentaje,Errezil,2.7
2022,All,,,Errezil,Porcentaje,Errezil,5.0
2018,All,,,Errezil,Porcentaje,Errezil,2.9
2014,All,,,Errezil,Porcentaje,Errezil,1.5
2010,All,,,Errezil,Porcentaje,Errezil,0.6
2020,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,8.6
2015,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,4.0
2012,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,0.2
2019,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,8.0
2010,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,0.0
2021,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,8.9
2011,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,0.2
2023,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,10.4
2016,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,4.1
2018,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,5.5
2022,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,10.0
2013,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,2.5
2017,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,9.4
2014,All,,,Erriberagoitia/Ribera Alta,Porcentaje,Erriberagoitia/Ribera Alta,3.6
2019,All,,,Errigoiti,Porcentaje,Errigoiti,29.0
2013,All,,,Errigoiti,Porcentaje,Errigoiti,22.3
2012,All,,,Errigoiti,Porcentaje,Errigoiti,22.3
2016,All,,,Errigoiti,Porcentaje,Errigoiti,20.4
2020,All,,,Errigoiti,Porcentaje,Errigoiti,30.3
2018,All,,,Errigoiti,Porcentaje,Errigoiti,19.2
2023,All,,,Errigoiti,Porcentaje,Errigoiti,34.9
2021,All,,,Errigoiti,Porcentaje,Errigoiti,33.4
2011,All,,,Errigoiti,Porcentaje,Errigoiti,22.3
2010,All,,,Errigoiti,Porcentaje,Errigoiti,22.3
2014,All,,,Errigoiti,Porcentaje,Errigoiti,22.3
2015,All,,,Errigoiti,Porcentaje,Errigoiti,22.6
2017,All,,,Errigoiti,Porcentaje,Errigoiti,20.0
2022,All,,,Errigoiti,Porcentaje,Errigoiti,33.4
2017,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.3
2018,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.6
2012,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.4
2013,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.2
2016,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.3
2020,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.8
2021,All,,,Eskoriatza,Porcentaje,Eskoriatza,5.6
2022,All,,,Eskoriatza,Porcentaje,Eskoriatza,51.5
2011,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.5
2019,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.8
2023,All,,,Eskoriatza,Porcentaje,Eskoriatza,56.2
2015,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.2
2010,All,,,Eskoriatza,Porcentaje,Eskoriatza,3.3
2014,All,,,Eskoriatza,Porcentaje,Eskoriatza,2.3
2018,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2014,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2015,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2013,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2011,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2019,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2017,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2023,All,,,Etxebarri,Porcentaje,Etxebarri,13.1
2010,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2012,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2016,All,,,Etxebarri,Porcentaje,Etxebarri,0.0
2020,All,,,Etxebarri,Porcentaje,Etxebarri,13.1
2022,All,,,Etxebarri,Porcentaje,Etxebarri,13.1
2021,All,,,Etxebarri,Porcentaje,Etxebarri,13.1
2017,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2021,All,,,Etxebarria,Porcentaje,Etxebarria,0.2
2013,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2019,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2011,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2015,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2012,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2016,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2020,All,,,Etxebarria,Porcentaje,Etxebarria,0.2
2022,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2018,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2014,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2010,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2023,All,,,Etxebarria,Porcentaje,Etxebarria,0.0
2014,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,8.6
2019,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,13.3
2015,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,9.8
2012,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,4.6
2016,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,9.1
2020,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,13.5
2018,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,9.4
2013,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,5.0
2021,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,14.7
2010,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,1.5
2011,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,1.5
2023,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,25.3
2022,All,,,Ezkio-Itsaso,Porcentaje,Ezkio-Itsaso,14.7
