Year,Series,Territorio histórico,Comarca,Municipio,Units,GeoCode,Value
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aramaio,%,Aramaio,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arantzazu,%,Arantzazu,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Areatza,%,Areatza,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Aretxabaleta,%,Aretxabaleta,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Armiñón,%,Armiñón,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arraia-Maeztu,%,Arraia-Maeztu,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrankudiaga-Zollo,%,Arrankudiaga-Zollo,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrasate/Mondragón,%,Arrasate/Mondragón,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,0.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzu,%,Arratzu,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrieta,%,Arrieta,0.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Arrigorriaga,%,Arrigorriaga,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artea,%,Artea,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,0.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,0.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artzentales,%,Artzentales,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Artziniega,%,Artziniega,100.0
2015,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2010,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2011,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2023,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2022,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2016,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2017,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asparrena,%,Asparrena,100.0
2013,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
2019,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
2021,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,100.0
2020,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
2014,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
2012,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
2024,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,100.0
2018,Proporción de municipios cubiertos por un plan de ordenación territorial (PTP),,,Asteasu,%,Asteasu,0.0
